focus_type,Odur,Vdur,Cdur,Rdur,Sylldur,Wdur,O1Hexc,Fallexc,Nucleusfallexc,H_N2exc,pd,Pd_rime,Falldur,Risedur,Hf0_Ef0,L1_Hexc,O1f0_Ef0,L1f0_Ef0,L2f0_Ef0,Risesp,Fallsp
bro,0.090936122,-0.183142713,0.387434647,0.077304119,0.081328765,641,0.087688241,0.027247954,0.029706606,-0.707096387,-0.041790249,0.627802691,-0.12325497,0.275075865,0.551150131,-0.004126994,0.46346189,0.555277125,0.523902177,-0.015003113,-0.221069822
bro,0.043928433,-0.070658352,0.281859617,0.116316201,0.086667639,832,0.074885428,-0.077879044,-0.035118275,-0.15115806,0.149611181,0.780898876,0.531664653,-0.089832915,-0.124444157,-0.019412816,-0.199329585,-0.105031341,-0.046565114,0.21609915,-0.146481515
bro,0.024527907,-0.253784885,0.218098086,-0.056564657,-0.027306987,624,0.02890193,0.15701748,-0.040294478,-0.161942463,0.072785649,0.787096774,0.573588364,0.525915744,0.363684413,-0.016899773,0.334782483,0.380584186,0.206666933,-0.032133993,0.27374593
bro,-0.14028677,-0.421128386,0.098189957,-0.222628902,-0.192748887,658,-0.012794913,0.078242173,-0.028120506,-0.022686362,-0.132178992,0.745454545,0.18300212,0.179560971,0.084834066,0.005664879,0.097628979,0.079169187,0.006591894,0.031548497,0.427547903
bro,-0.284063674,0.03725261,-0.005301032,0.023389269,-0.085214772,612.666666,-0.105073705,-0.031017552,0.011907735,-0.01877,0.320819495,0.3125,0.109678823,-0.314824371,-0.061790155,-0.062986712,0.04328355,0.001196557,-0.030772603,0.200069364,-0.282803471
bro,0.302544134,-0.295851375,0.289367355,-0.113781261,0.028588282,599,0.067551689,-0.16789678,0.01145316,0.04189573,-0.23959347,0.56,-0.384987476,0.049667224,0.132111691,0.017576097,0.064560002,0.114535594,0.300008471,0.353877168,0.436109719
bro,-0.04825197,-0.170808839,-0.128089697,-0.158547177,-0.120022655,610,-0.020274585,0.040097099,0.007087361,-0.023877608,-0.325266971,0.420382166,0.487617573,0.105737403,-0.041557767,0.009664041,-0.021283182,-0.051221808,-0.081654866,0.091396622,0.082230627
bro,-0.293020593,-0.10684775,-0.045760155,-0.082401042,-0.175680662,513,0.047690731,-0.062471225,-0.066470406,0.299434311,-0.439003852,0.263888889,0.155438975,0.099621583,0.514639757,-0.087907713,0.466949026,0.60254747,0.577110982,-0.882416341,-0.401901934
bro,-0.101149296,-0.232008355,0.291699747,-0.040635062,-0.066517508,721,0.150488004,0.02302538,0.017681959,-0.012511942,0.183307536,0.511764706,-0.12686027,0.073438853,-0.019739701,0.00662047,-0.170227705,-0.026360171,-0.042765081,0.090149416,-0.181501901
bro,0.464248351,-0.267541268,0.107715647,-0.117307792,0.116914002,780,0.077867931,-0.005098235,-0.007348207,-0.012031289,-0.829306371,0.007042254,0.306564336,-0.352150476,-0.006925721,0.013992588,-0.084793652,-0.020918309,-0.001827486,-0.039734684,-0.01663023
bro,0.039575806,-0.263516471,-0.044828093,-0.181197232,-0.095423633,508,0.173938644,-0.072993367,-0.063809275,-0.04805022,-0.225198788,0.733944954,-0.161515114,0.017184952,-0.091975911,0.133245312,-0.265914555,-0.225221224,-0.018982545,7.753604066,0.451929019
bro,-0.165060268,-0.242076526,-0.004129036,-0.15383827,-0.159141834,627,-0.103432738,-0.093670849,-0.005106814,0.414476447,-0.571837007,-0.052631579,-0.454467621,-0.457698467,-0.221408933,-0.122869533,-0.117976195,-0.0985394,-0.127738084,0.268450829,0.206111161
cor,-0.111059611,0.288052658,0.192934537,0.255986849,0.124823196,786,-0.557520505,-0.040492905,0.041946446,0.071834004,0.354143095,0.704280156,0.008632461,0.258161388,0.01667231,-0.490036522,0.574192815,0.506708832,0.057165215,-1.898178986,-4.690771886
cor,0.182801575,0.52112358,0.592102778,0.554318547,0.422351831,850,-0.02447263,0.001890026,-0.072275924,-0.151309565,1.447514884,1.239622642,0.199924628,0.365284465,-0.034427056,0.001207278,-0.009954426,-0.035634334,-0.036317082,0.003305035,0.009453691
cor,-0.305883315,0.270430638,-0.343172367,0.042456639,-0.097536131,665,-0.017244084,0.020155651,-0.002289836,0.002794323,-0.014878089,0.612903226,0.140237272,-0.007683929,0.153235298,-0.034451781,0.170479382,0.187687079,0.133079646,4.48361512,0.143725351
cor,0.025535156,0.277193737,-0.10808841,0.135188465,0.099057196,711,0.154048857,0.127252486,0.031222019,0.167316838,0.163939661,0.745856354,-0.256302794,0.153792453,0.281140628,0.005725766,0.127091771,0.275414862,0.153888142,0.037230475,-0.496492778
cor,0.165338404,0.013539734,-0.284865741,-0.125092119,-0.043926232,612,0.091267388,-0.017957522,-0.005305428,0.501607897,-0.108857883,0.712707182,-0.443839325,-0.025494836,-0.358706452,0.010657715,-0.44997384,-0.369364167,-0.340748931,-0.418034247,0.04045951
cor,0.079071179,-0.031524495,-0.221391464,-0.132932802,-0.045164826,819,0.227967451,0.096564317,0.123895858,-0.061391158,0.330474476,1.5,0.132916163,0.516539262,0.116483136,0.113723139,-0.111484314,0.002759997,0.01991882,0.220163592,0.72650545
cor,-0.070079735,0.262216276,-0.173778689,0.080381354,0.026036895,641,-0.01983251,-0.100539314,-0.045631153,-0.136119391,0.471340075,0.949438202,-0.470154397,-0.085065474,0.296487374,0.030947165,0.316319884,0.265540209,0.397026688,-0.363804055,0.213843186
cor,0.066173005,0.213363422,-0.18459712,0.059804991,0.062295268,810,-0.022894435,0.003966105,-0.013556636,-0.004722938,0.230173761,0.778761062,0.46266298,0.035912194,0.342428349,-0.004375332,0.365322783,0.34680368,0.338462244,-0.121834147,0.008572341
cor,-0.091740406,0.256846946,-0.132525796,0.129302938,0.053639217,675,0.04744015,0.143839292,-0.020192346,0.064845143,0.774259777,0.660377358,0.152274534,0.9143796,0.625069651,0.047485296,0.577629501,0.577584355,0.481230359,0.05193171,0.944605038
cor,-0.144290279,0.291713593,-0.268376977,0.117638253,0.028588282,681,-0.18737937,0.01725634,-0.024238275,-0.04664881,0.227834281,0.721052632,0.373877959,0.125900638,-0.359343891,-0.123570185,-0.171964521,-0.235773706,-0.376600231,-0.981489745,0.046155007
cor,-0.019300788,0.421684321,-0.068971375,0.253675483,0.15774406,699,-0.008496127,-0.039745955,0.051073607,0.013495929,-0.417932956,0.234042553,0.152380492,-0.020098845,-0.024725831,-0.003642104,-0.016229704,-0.021083727,0.015020124,0.181209613,-0.260833617
cor,0.198497821,0.464204092,-0.190265909,0.188420216,0.202912825,566,0.122716925,-0.010219474,0.017981664,0.3227187,-0.49642125,0.117647059,0.226093055,-0.22770648,-0.427223217,0.006891859,-0.549940142,-0.434115076,-0.417003743,-0.030266415,-0.045200301
cor,-0.186192016,0.403114517,-0.234110955,0.172348711,0.021809019,809,0.100777638,-0.045357409,-0.026553856,-0.033536026,-0.083321607,0.322115385,-0.416632252,-0.158473315,-0.048878035,-0.026938558,-0.149655673,-0.021939477,-0.003520626,0.169987975,0.108866774
cor,-0.064994769,0.100540986,-0.087675527,0.024696377,-0.011314258,687,0.116829275,0.006739677,0.020495928,-0.06714094,-0.029882444,0.496969697,-0.241907131,-0.11451348,-0.050661396,0.013696816,-0.167490671,-0.064358212,-0.057401073,-0.119608764,-0.027860595
cor,-0.111005309,0.193379008,-0.323071431,-0.009928615,-0.049802773,464,-0.026083135,0.028904733,0.004310499,0.008689212,-0.297883639,0.507575758,0.139898576,0.026282867,-0.018399427,-0.030743574,0.007683708,0.012344148,-0.04730416,-1.169719187,0.20661206
cor,0.346094111,0.409025855,-0.070193619,0.230494883,0.27542501,816,-0.0948019,0.002006814,-0.000383597,-0.143654762,0.540098554,2.301546392,0.150708623,0.505877252,0.375912017,-0.074397141,0.470713917,0.450309158,0.373905203,-0.147065598,0.013315857
cor,0.157214255,-0.124343772,-0.114868539,-0.121936954,-0.021844059,747,0.01601153,0.23865727,-0.041340958,-0.098086755,-0.206583472,0.586592179,0.59341207,-0.032270174,-0.072747913,0.058259134,-0.088759442,-0.131007046,-0.311405183,-1.805355451,0.402177985
cor,0.507782154,-0.041308576,0.129973781,0.027039929,0.203125221,685,-0.001231076,0.003277616,-0.079048811,-0.117007606,0.359281505,0.683908046,0.381507547,0.710478285,-0.038418862,0.01168898,-0.037187786,-0.050107842,-0.041696478,0.016452269,0.008591222
cor,0.087096616,-0.154738387,0.197141572,-0.023997231,0.020519128,845,-0.173494822,0.043472071,-0.020703652,0.080347051,0.078641329,0.718390805,-0.064157133,-0.053787505,0.167315215,0.029883007,0.340810037,0.137432207,0.123843144,-0.555575268,-0.677587499
cor,-0.060262968,-0.244389745,-0.024943479,-0.16430598,-0.130338416,639,0.21300305,0.019611423,-0.047638253,-0.047743907,-0.00638726,0.864661654,0.145412605,-0.181754717,0.175677419,-0.074308694,-0.037325631,0.249986113,0.156065996,0.408840527,0.134867418
cor,-0.088869394,0.13753519,-0.305551906,-0.064855144,-0.071760675,605,-0.056653508,-0.022316035,-0.015866011,0.501922019,-0.252138737,0.545219638,-0.035822873,-0.256290196,-0.393197498,0.001805583,-0.33654399,-0.395003081,-0.370881463,-0.007045072,0.622954933
cor,0.219642163,0.333724831,-0.116059842,0.097622526,0.148921858,859,-0.117298415,0.099040954,-0.027532712,0.118171646,0.285258652,1.085714286,-0.207000583,-0.004728048,0.021762105,-0.016913289,0.13906052,0.038675394,-0.077278849,3.577224501,-0.47845737
cor,0.129647509,-0.091902167,0.218098086,0.038702134,0.071760222,744,0.013149713,0.014677352,-0.018597248,-0.10107745,0.055825886,0.701754386,0.601797628,-0.360752122,-0.237072385,-0.019209998,-0.250222099,-0.217862387,-0.251749737,0.053249856,0.024389182
cor,-0.14028677,-0.130008616,-0.125683145,-0.130027626,-0.134118047,673,0.064007934,0.067988056,0.004106147,0.063162115,-0.405652768,0.448648649,0.196755933,0.227443897,0.286465436,0.042537067,0.222457502,0.243928369,0.21847738,0.18702224,0.34554514
cor,-0.1812702,-0.260768273,-0.037107223,-0.188438069,-0.189943624,640,-0.329930126,0.124708274,0.024259285,0.071190477,-2.722898394,-3.138157895,0.155978511,0.417340704,0.617040726,0.111783584,0.946970852,0.505257142,0.492332452,0.267847307,0.799522147
cor,-0.18897372,-0.262749123,0.073466323,-0.160065164,-0.171850907,547,-0.009336881,0.069374465,-0.02030313,-0.035886622,-0.080844422,0.718309859,0.1841616,-0.109729914,0.026903688,-0.023524755,0.036240569,0.050428443,-0.042470778,0.214387805,0.376704293
cor,0.086853545,-0.338948789,0.300518136,-0.11626793,-0.044579843,651,0.00393567,-0.014337045,0.053412218,-0.04453362,-0.080965735,0.575757576,0.060952197,0.074278341,-0.098346695,-0.00822498,-0.102282365,-0.090121716,-0.08400965,-0.110731872,-0.235217863
cor,-0.519875245,-0.160720566,0.662318037,0.194718385,-0.09597677,553,0.028217557,-0.018564369,0.043638096,-1.236882521,1.325384928,2.817375888,-0.103625985,0.222962597,0.066057193,0.002136534,0.037839636,0.063920659,0.084621563,0.009582476,0.179147821
cor,0.192634647,-0.197207102,-0.038809838,-0.141522113,-0.001090451,772,0.204244722,0.027501698,0.008402077,0.038185918,-0.083321607,0.440789474,-0.526827232,-0.158473315,0.097948281,0.0533667,-0.106296441,0.04458158,0.070446582,-0.336755121,-0.0522025
cor,-0.167129406,-0.032377606,0.137775828,0.037044566,-0.045257033,638,0.169280518,-0.004674655,0.014840064,0.001442585,0.216853336,0.640718563,-0.395746688,-0.17650574,0.115732015,0.014429841,-0.053548503,0.101302174,0.12040667,-0.081752816,0.011812239
cor,-0.122588472,-0.19137508,0.177766577,-0.047160923,-0.077175289,533,0.099469728,0.224430443,-0.027479961,0.07035525,-0.124558226,0.771653543,0.205661563,0.171849516,0.060871749,0.060321932,-0.03859798,0.000549817,-0.163558694,0.351016015,1.091260997
cor,0.271550764,-0.11185605,0.078451692,-0.040428487,0.076082421,734,-0.065223586,0.035562604,-0.032330875,-0.160311647,-0.564481314,-0.026490066,0.653516746,0.48178786,0.382594574,-0.085730184,0.44781816,0.468324759,0.34703197,-0.177941769,0.054417281
cor,0.023077322,0.081854443,0.039032999,0.067024948,0.051489568,766.5,-0.270754488,0.099082183,0.000302744,-0.013126376,0.073779812,0.655963303,0.301022265,0.112945607,-0.028037801,-0.215888694,0.242716686,0.187850893,-0.127119984,-1.911439491,0.329152339
cor,0,0.025420662,-0.115532249,-0.030902776,-0.019817095,589,-0.101959648,0.001890026,-0.087629215,-0.072405306,1.250126491,1.771341463,0.199924628,0.365284465,-0.056476359,0.001207278,0.045483289,-0.057683637,-0.058366385,0.003305035,0.009453691
cor,-0.113573987,0.313815233,-0.109523096,0.158750911,0.050876195,796,0.036479508,-0.152600337,0.022252632,0.071731498,0.197666043,0.671497585,-0.391188181,0.009604912,0.12329767,0.03923781,0.086818162,0.08405986,0.275898008,4.085181776,0.390094448
cor,0.001021406,0.159099364,0.041572465,0.116470062,0.07820305,621,0.176156631,-0.035886457,-0.003913897,0.020001321,0.138390623,0.741573034,-0.061721897,0.073261132,-0.099933156,0.01063364,-0.276089787,-0.110566796,-0.0640467,0.145147085,0.581421801
cor,-0.088869394,0.13753519,-0.305551906,-0.064855144,-0.071760675,605,-0.056653508,-0.022316035,-0.015866011,0.501922019,-0.252138737,0.545219638,-0.035822873,-0.256290196,-0.393197498,0.001805583,-0.33654399,-0.395003081,-0.370881463,-0.007045072,0.622954933
cor,-0.061499806,0.033698599,-0.162873897,-0.070620551,-0.067136903,680,-0.236382832,0.034540232,0.072095694,0.225386457,-1.957800835,-4.414414412,-0.095873954,0.144205469,0.023530342,0.011339986,0.259913174,0.012190356,-0.01100989,0.078637698,-0.360267107
