ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	filename[Block]	insprac1.ACC	insprac1.CRESP	insprac1.DurationError	insprac1.OnsetDelay	insprac1.OnsetTime	insprac1.OnsetToOnsetTime	insprac1.RESP	insprac1.RT	insprac1.RTTime	pracCat.ACC	pracCat.CRESP	pracCat.DurationError	pracCat.OnsetDelay	pracCat.OnsetTime	pracCat.OnsetToOnsetTime	pracCat.RESP	pracCat.RT	pracCat.RTTime	praclist	praclist.Cycle	praclist.Sample	pracRate.ACC	pracRate.CRESP	pracRate.DurationError	pracRate.OnsetDelay	pracRate.OnsetTime	pracRate.OnsetToOnsetTime	pracRate.RESP	pracRate.RT	pracRate.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	syllable[Block]	token[Block]	tone[Block]	waitprac2.ACC	waitprac2.CRESP	waitprac2.DurationError	waitprac2.OnsetDelay	waitprac2.OnsetTime	waitprac2.OnsetToOnsetTime	waitprac2.RESP	waitprac2.RT	waitprac2.RTTime	Trial	block1alist	block1alist.Cycle	block1alist.Sample	block1blist	block1blist.Cycle	block1blist.Sample	block2alist	block2alist.Cycle	block2alist.Sample	block2blist	block2blist.Cycle	block2blist.Sample	block3list	block3list.Cycle	block3list.Sample	block4list	block4list.Cycle	block4list.Sample	block5list	block5list.Cycle	block5list.Sample	block6list	block6list.Cycle	block6list.Sample	block7list	block7list.Cycle	block7list.Sample	expcat.ACC	expcat.CRESP	expcat.DurationError	expcat.OnsetDelay	expcat.OnsetTime	expcat.OnsetToOnsetTime	expcat.RESP	expcat.RT	expcat.RTTime	exprate.ACC	exprate.CRESP	exprate.DurationError	exprate.OnsetDelay	exprate.OnsetTime	exprate.OnsetToOnsetTime	exprate.RESP	exprate.RT	exprate.RTTime	FeedbackDisplay2.ACC	FeedbackDisplay2.CRESP	FeedbackDisplay2.DurationError	FeedbackDisplay2.OnsetDelay	FeedbackDisplay2.OnsetTime	FeedbackDisplay2.OnsetToOnsetTime	FeedbackDisplay2.RESP	FeedbackDisplay2.RT	FeedbackDisplay2.RTTime	filename[Trial]	insex1.ACC	insex1.CRESP	insex1.DurationError	insex1.OnsetDelay	insex1.OnsetTime	insex1.OnsetToOnsetTime	insex1.RESP	insex1.RT	insex1.RTTime	Procedure[Trial]	Running[Trial]	speaker[Trial]	syllable[Trial]	token[Trial]	tone[Trial]
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														1																2	1	1										0		0	96	110525	2999	f	1423	111948	1	4	0	12	114357	0	4	2316	116673	1		0	17	116690	0		0	0	Thai_F4_maa241-5	0		0	-1	113524	0	f	820	114344	exproc	block4list	F4	maa	5	241
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														2																20	1	2										1		1	99	117789	3000		0	0	0	4	0	14	122205	0	3	3663	125868	1		0	19	125887	0		0	0	Thai_F4_mii45-3	0		0	0	120789	0	g	1402	122191	exproc	block4list	F4	mii	3	45
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														3																16	1	3										1		0	83	126970	3000		0	0	0	4	0	19	131336	0	3	2884	134220	1		0	12	134235	0		0	0	Thai_F4_mii21-6	0		0	0	129970	0	j	1347	131317	exproc	block4list	F4	mii	6	21
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														4																14	1	4										1		0	100	135335	2999		0	0	0	4	0	6	139517	0	7	1484	141001	1		0	16	141017	0		0	0	Thai_F4_maa33-5	0		0	-1	138334	0	f	1177	139511	exproc	block4list	F4	maa	5	33
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														5																6	1	5										1		0	83	142100	2999		0	0	0	4	0	17	146632	0	2	1084	147716	1		0	13	147732	0		0	0	Thai_F4_mii21-2	0		0	-1	145099	0	j	1516	146615	exproc	block4list	F4	mii	2	21
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														6																11	1	6										1		0	99	148831	2999		0	0	0	4	0	20	152797	0	3	3308	156105	1		0	23	156129	0		0	0	Thai_F4_maa21-4	0		0	-1	151830	0	f	947	152777	exproc	block4list	F4	maa	4	21
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														7																9	1	7										1		0	100	157229	2999		0	0	0	4	0	14	161478	0	7	1673	163151	1		0	24	163177	0		0	0	Thai_F4_mii33-5	0		0	-1	160228	0	f	1236	161464	exproc	block4list	F4	mii	5	33
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														8																19	1	8										1		0	100	164277	2999		0	0	0	4	0	12	167910	0	7	1670	169580	1		0	11	169592	0		0	0	Thai_F4_mii33-6	0		0	-1	167276	0	f	622	167898	exproc	block4list	F4	mii	6	33
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														9																10	1	9										1		1	83	170675	3000		0	0	0	4	0	11	174241	0	5	2886	177127	1		0	28	177157	0		0	0	Thai_F4_mii45-2	0		0	0	173675	0	g	555	174230	exproc	block4list	F4	mii	2	45
Assim_main_chinese_2000ms	102	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742382</Frequency><Timestamp dt:dt="r8">27471118342</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-12T00:16:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_2000ms-102-1	60.016	1.0.0.78	1	1701492575	Professional	2.0.10.353	2.0.10.353	02-12-2018	12-Feb-18 12:16:56 AM	11:16:56	2.0.10.248	11	4	1	1																																block4	explist														10																15	1	10										1		1	116	178273	3000		0	0	1	4	0	11	182822	0	4	2709	185531	1		0	21	185555	0		0	0	Thai_F4_maa45-4	0		0	0	181273	0	g	1538	182811	exproc	block4list	F4	maa	4	45
