ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	fileA	fileX	insprac.ACC	insprac.CRESP	insprac.DurationError	insprac.OnsetDelay	insprac.OnsetTime	insprac.OnsetToOnsetTime	insprac.RESP	insprac.RT	insprac.RTTime	praclist	praclist.Cycle	praclist.Sample	pracX.ACC	pracX.CRESP	pracX.DurationError	pracX.OnsetDelay	pracX.OnsetTime	pracX.RESP	pracX.RT	pracX.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	speakerx[Block]	syllable[Block]	syllablex[Block]	token[Block]	tokenx[Block]	tone[Block]	tonex[Block]	Trial	block1a	block1a.Cycle	block1a.Sample	block1b	block1b.Cycle	block1b.Sample	block2a	block2a.Cycle	block2a.Sample	block2b	block2b.Cycle	block2b.Sample	block3a	block3a.Cycle	block3a.Sample	block3b	block3b.Cycle	block3b.Sample	block4a	block4a.Cycle	block4a.Sample	block4b	block4b.Cycle	block4b.Sample	block5a	block5a.Cycle	block5a.Sample	block5b	block5b.Cycle	block5b.Sample	block6a	block6a.Cycle	block6a.Sample	block6b	block6b.Cycle	block6b.Sample	block7a	block7a.Cycle	block7a.Sample	block7b	block7b.Cycle	block7b.Sample	block8a	block8a.Cycle	block8a.Sample	block8b	block8b.Cycle	block8b.Sample	condition	exX.ACC	exX.CRESP	exX.DurationError	exX.OnsetDelay	exX.OnsetTime	exX.RESP	exX.RT	exX.RTTime	insexp.ACC	insexp.CRESP	insexp.DurationError	insexp.OnsetDelay	insexp.OnsetTime	insexp.OnsetToOnsetTime	insexp.RESP	insexp.RT	insexp.RTTime	item	Procedure[Trial]	Running[Trial]	sounda	soundx	speaker[Trial]	speakerx[Trial]	syllable[Trial]	syllablex[Trial]	talkerpair	token[Trial]	tokenx[Trial]	tone[Trial]	tonepair	tonex[Trial]	vowel
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									25										14	1	9																																					BA	0	z	0	-1	1618859		0	0	0		0	1	1619860	0	m	1658	1621518	14	exproc	block2b	Thai_F2_mii21-2	Thai_F2_maa33-2	F2	F2	mii	maa	f2f2	2	2	21	21-33	33	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									26										16	1	10																																					BB	0	z	0	-1	1625591		0	0	0		0	0	1626591	0	z	720	1627311	16	exproc	block2b	Thai_F2_mii33-2	Thai_F2_maa33-2	F2	F2	mii	maa	f2f2	2	2	33	21-33	33	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									27										13	1	11																																					AB	0	z	0	-1	1631456		0	0	0		0	0	1632456	0	m	478	1632934	13	exproc	block2b	Thai_F2_mii33-2	Thai_F2_maa21-2	F2	F2	mii	maa	f2f2	2	2	33	21-33	21	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									28										15	1	12																																					AA	0	z	0	-1	1637021		0	0	0		0	1	1638022	0	z	690	1638712	15	exproc	block2b	Thai_F2_mii21-2	Thai_F2_maa21-2	F2	F2	mii	maa	f2f2	2	2	21	21-33	21	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									29										1	1	13																																					AB	0	z	0	-1	1642820		0	0	0		0	0	1643820	0	z	1254	1645074	1	exproc	block2b	Thai_F2_mii241-1	Thai_F2_maa21-1	F2	F2	mii	maa	f2f2	1	1	241	21-241	21	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									30										7	1	14																																					AA	0	z	0	-1	1649185		0	0	0		0	0	1650185	0	z	615	1650800	7	exproc	block2b	Thai_F2_mii21-1	Thai_F2_maa21-1	F2	F2	mii	maa	f2f2	1	1	21	21-33	21	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									31										4	1	15																																					BB	0	z	0	-1	1654883		0	0	0		0	1	1655884	0	z	474	1656358	4	exproc	block2b	Thai_F2_mii241-1	Thai_F2_maa241-1	F2	F2	mii	maa	f2f2	1	1	241	21-241	241	ia
Dis_main_chinese_2000ms_session2	110	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">20149892820</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-29T01:41:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-110-1	60.016	1.0.0.79	1	-1324765276	Professional	2.0.10.353	2.0.10.353	05-29-2018	29-May-18 1:41:37 AM	11:41:37	2.0.10.248	16	2	1	8																							block2	explist									32										3	1	16																																					AA	0	z	0	-1	1660449		0	0	0		0	0	1661449	0	z	338	1661787	3	exproc	block2b	Thai_F2_mii21-1	Thai_F2_maa21-1	F2	F2	mii	maa	f2f2	1	1	21	21-241	21	ia
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	1				Thai_F1_mii315-2	Thai_F1_maa45-5	0		0	0	31186	0	m	1437	32623	6	1	1	0	z	0	-1	30186		0	0	pracproc	praclist	F1	F1	mii	maa	2	5	315	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	2				Thai_F1_maa45-3	Thai_F1_mii45-5	0		0	0	37734	0	z	1085	38819	4	1	2	0	z	0	-1	36734		0	0	pracproc	praclist	F1	F1	maa	mii	3	5	45	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	3				Thai_F1_mii45-1	Thai_F1_mii45-5	0		1	0	43932	0	z	692	44624	8	1	3	0	z	0	-1	42932		0	0	pracproc	praclist	F1	F1	mii	mii	1	5	45	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	4				Thai_F1_maa33-4	Thai_F1_maa45-5	0		0	0	49747	0	m	668	50415	3	1	4	0	z	0	-1	48747		0	0	pracproc	praclist	F1	F1	maa	maa	4	5	33	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	5				Thai_F1_mii241-1	Thai_F1_maa33-5	0		0	0	55512	0	m	1297	56809	5	1	5	0	z	0	-1	54512		0	0	pracproc	praclist	F1	F1	mii	maa	1	5	241	33																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	6				Thai_F1_maa315-2	Thai_F1_maa45-5	0		0	0	61910	0	m	717	62627	2	1	6	0	z	0	-1	60910		0	0	pracproc	praclist	F1	F1	maa	maa	2	5	315	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	7				Thai_F1_mii33-2	Thai_F1_maa45-5	0		0	0	67742	0	m	337	68079	7	1	7	0	z	0	-1	66742		0	0	pracproc	praclist	F1	F1	mii	maa	2	5	33	45																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	8				Thai_F1_maa241-1	Thai_F1_maa33-5	0		0	0	73190	0	m	734	73924	1	1	8	0	z	0	-1	72190		0	0	pracproc	praclist	F1	F1	maa	maa	1	5	241	33																																																																																			
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									1	3	1	1																																														AA	0	z	0	-1	80804		0	0	0		0	0	81804	0	z	1026	82830	3	exproc	block1a	Thai_F2_maa21-1	Thai_F2_maa21-2	F2	F2	maa	maa	f2f2	1	2	21	21-241	21	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									2	1	1	2																																														AB	0	z	0	-1	86936		0	0	0		0	0	87936	0	m	947	88883	1	exproc	block1a	Thai_F2_maa21-1	Thai_F2_maa241-1	F2	F2	maa	maa	f2f2	1	1	21	21-241	241	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									3	16	1	3																																														BB	0	z	0	-1	93000		0	0	0		0	1	94001	0	z	592	94593	16	exproc	block1a	Thai_F2_maa33-2	Thai_F2_maa33-1	F2	F2	maa	maa	f2f2	2	1	33	21-33	33	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									4	15	1	4																																														AA	0	z	0	-1	98699		0	0	0		0	0	99699	0	z	674	100373	15	exproc	block1a	Thai_F2_maa21-2	Thai_F2_maa21-1	F2	F2	maa	maa	f2f2	2	1	21	21-33	21	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									5	11	1	5																																														AA	0	z	0	-1	104480		0	0	0		0	0	105480	0	z	617	106097	11	exproc	block1a	Thai_F2_maa21-2	Thai_F2_maa21-1	F2	F2	maa	maa	f2f2	2	1	21	21-241	21	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									6	12	1	6																																														BB	0	z	0	-1	110229		0	0	0		0	0	111229	0	m	821	112050	12	exproc	block1a	Thai_F2_maa241-2	Thai_F2_maa241-1	F2	F2	maa	maa	f2f2	2	1	241	21-241	241	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									7	10	1	7																																														BA	0	z	0	-1	116143		0	0	0		0	1	117144	0	z	863	118007	10	exproc	block1a	Thai_F2_maa241-2	Thai_F2_maa21-2	F2	F2	maa	maa	f2f2	2	2	241	21-241	21	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									8	14	1	8																																														BA	0	z	0	-1	122142		0	0	0		0	0	123142	0	m	546	123688	14	exproc	block1a	Thai_F2_maa33-2	Thai_F2_maa21-2	F2	F2	maa	maa	f2f2	2	2	33	21-33	21	aa
Dis_main_chinese_2000ms_session2	114	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">97839517826</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T07:58:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms_session2-114-1	60.019	1.0.0.79	1	-944552372	Professional	2.0.10.353	2.0.10.353	09-04-2018		17:58:56	2.0.10.248	9	1	1	1																							block1	explist									9	6	1	9																																														BA	0	z	0	-1	127807		0	0	0		0	0	128807	0	m	1201	130008	6	exproc	block1a	Thai_F2_maa33-1	Thai_F2_maa21-1	F2	F2	maa	maa	f2f2	1	1	33	21-33	21	aa
