"id","F0","subject","language","Timepoint","tone","syllable","normF0"
9,221.450984092407,423,"sv",1,"SV21","ma",-0.0356770170377256
9,219.565798865355,423,"sv",2,"SV21","ma",-0.0437479372351846
9,208.221574524968,423,"sv",3,"SV21","ma",-0.0923152228469677
9,197.860559712126,423,"sv",4,"SV21","ma",-0.136673157822894
9,185.619408260244,423,"sv",5,"SV21","ma",-0.189080398806669
9,178.522451017938,423,"sv",6,"SV21","ma",-0.219464137616787
9,177.281480731245,423,"sv",7,"SV21","ma",-0.224777022529945
9,181.90741668132,423,"sv",8,"SV21","ma",-0.204972305542002
9,186.786267862678,423,"sv",9,"SV21","ma",-0.184084799118245
9,190.937400845719,423,"sv",10,"SV21","ma",-0.166312825014903
10,224.725637440482,423,"sv",1,"SV415","ma",-0.0216574578626346
10,210.878031222823,423,"sv",2,"SV415","ma",-0.0809423085525361
10,198.298774643721,423,"sv",3,"SV415","ma",-0.134797056901096
10,172.689743161829,423,"sv",4,"SV415","ma",-0.244435328227784
10,136.559785366085,423,"sv",5,"SV415","ma",-0.399116153179426
10,93.578580919217,423,"sv",6,"SV415","ma",-0.583128772259762
10,112.391193359232,423,"sv",7,"SV415","ma",-0.502587565204717
10,212.105288679719,423,"sv",8,"SV415","ma",-0.0756881314805905
10,254.877734445937,423,"sv",9,"SV415","ma",0.107430742715755
10,285.634885914708,423,"sv",10,"SV415","ma",0.239109323389673
11,267.415652902834,423,"sv",1,"SV35","ma",0.161108512865756
11,231.735026230093,423,"sv",2,"SV35","ma",0.00835137985904812
11,236.043075266321,423,"sv",3,"SV35","ma",0.0267951483965929
11,246.86939488195,423,"sv",4,"SV35","ma",0.0731451623878341
11,251.027759102714,423,"sv",5,"SV35","ma",0.0909480951162235
11,257.340492690483,423,"sv",6,"SV35","ma",0.117974388492383
11,272.731672808669,423,"sv",7,"SV35","ma",0.183867641153219
11,289.815780648623,423,"sv",8,"SV35","ma",0.257008714530234
11,317.521990022587,423,"sv",9,"SV35","ma",0.375625496384115
11,339.404530322816,423,"sv",10,"SV35","ma",0.469309784774722
12,275.428001394289,423,"sv",1,"SV214","ma",0.195411256352614
12,217.236062103469,423,"sv",2,"SV214","ma",-0.0537220868394015
12,202.855453187721,423,"sv",3,"SV214","ma",-0.115288847115462
12,174.358197796069,423,"sv",4,"SV214","ma",-0.237292282540392
12,115.739710739809,423,"sv",5,"SV214","ma",-0.488251776778926
12,102.375774654682,423,"sv",6,"SV214","ma",-0.545465922168597
12,126.09334740014,423,"sv",7,"SV214","ma",-0.443925429404718
12,206.918529706739,423,"sv",8,"SV214","ma",-0.0978938633915301
12,243.644308583685,423,"sv",9,"SV214","ma",0.0593378113807773
12,292.209462863661,423,"sv",10,"SV214","ma",0.267256629620179
13,273.808723144573,423,"sv",1,"SV44","ma",0.188478746303519
13,231.724872549572,423,"sv",2,"SV44","ma",0.00830790957081659
13,234.506215115193,423,"sv",3,"SV44","ma",0.0202154895617906
13,238.044597471156,423,"sv",4,"SV44","ma",0.0353641344871159
13,239.472455504573,423,"sv",5,"SV44","ma",0.0414771296854876
13,236.052066312178,423,"sv",6,"SV44","ma",0.0268336411730889
13,225.810639977274,423,"sv",7,"SV44","ma",-0.0170123074748507
13,197.643026493954,423,"sv",8,"SV44","ma",-0.137604468560412
13,181.698213821614,423,"sv",9,"SV44","ma",-0.205867952060729
13,188.474907670752,423,"sv",10,"SV44","ma",-0.176855335966481
14,221.533471901523,423,"sv",1,"SV214","ma",-0.0353238673763083
14,215.715207879183,423,"sv",2,"SV214","ma",-0.0602332205466062
14,191.235573116445,423,"sv",3,"SV214","ma",-0.165036279576504
14,144.04082251969,423,"sv",4,"SV214","ma",-0.367088078168783
14,102.17210102877,423,"sv",5,"SV214","ma",-0.546337896740366
14,119.870612295539,423,"sv",6,"SV214","ma",-0.470566418161939
14,191.490328450977,423,"sv",7,"SV214","ma",-0.163945612227018
14,212.071068563044,423,"sv",8,"SV214","ma",-0.0758346358276807
14,249.046042976304,423,"sv",9,"SV214","ma",0.0824639034936905
14,288.81515889558,423,"sv",10,"SV214","ma",0.252724818072333
15,261.460484428711,423,"sv",1,"SV22","ma",0.135613039621339
15,219.606429734732,423,"sv",2,"SV22","ma",-0.0435739869518974
15,213.876226299107,423,"sv",3,"SV22","ma",-0.0681063320925714
15,205.501384722458,423,"sv",4,"SV22","ma",-0.103960993513406
15,199.128727674742,423,"sv",5,"SV22","ma",-0.131243833278878
15,193.132298671364,423,"sv",6,"SV22","ma",-0.156915952528235
15,184.658989237757,423,"sv",7,"SV22","ma",-0.193192177944008
15,157.755487992236,423,"sv",8,"SV22","ma",-0.308372377994919
15,109.651831035788,423,"sv",9,"SV22","ma",-0.5143154179309
15,116.80893168708,423,"sv",10,"SV22","ma",-0.483674191078039
16,217.89304492833,423,"sv",1,"SV35","ma",-0.0509093892463633
16,229.71245942113,423,"sv",2,"SV35","ma",-0.000307703118541369
16,237.227580597492,423,"sv",3,"SV35","ma",0.0318662935892043
16,242.899936043497,423,"sv",4,"SV35","ma",0.0561509779159135
16,246.486859664073,423,"sv",5,"SV35","ma",0.0715074393822098
16,252.49279090053,423,"sv",6,"SV35","ma",0.0972202399204782
16,263.514535757912,423,"sv",7,"SV35","ma",0.144406915215936
16,278.669248546039,423,"sv",8,"SV35","ma",0.209287795764565
16,300.603030919199,423,"sv",9,"SV35","ma",0.303191463490128
16,321.173599223802,423,"sv",10,"SV35","ma",0.391258891995537
17,271.553223832327,423,"sv",1,"SV415","ma",0.178822424636376
17,218.020341805832,423,"sv",2,"SV415","ma",-0.0503644014515503
17,208.385156852281,423,"sv",3,"SV415","ma",-0.0916148885294119
17,173.500989846084,423,"sv",4,"SV415","ma",-0.240962190864346
17,123.498137052198,423,"sv",5,"SV415","ma",-0.455036133707561
17,176.897776710057,423,"sv",6,"SV415","ma",-0.22641974945673
17,185.515476438672,423,"sv",7,"SV415","ma",-0.189525355315902
17,209.977516150311,423,"sv",8,"SV415","ma",-0.0847976248273291
17,247.201965811778,423,"sv",9,"SV415","ma",0.0745689765553316
17,280.012569749396,423,"sv",10,"SV415","ma",0.215038868962188
18,259.668379752815,423,"sv",1,"SV21","ma",0.127940619098891
18,213.665317077561,423,"sv",2,"SV21","ma",-0.0690092839466294
18,206.37003084845,423,"sv",3,"SV21","ma",-0.100242115674712
18,198.362973479822,423,"sv",4,"SV21","ma",-0.134522206623516
18,184.688437726568,423,"sv",5,"SV21","ma",-0.193066102055169
18,174.488051468572,423,"sv",6,"SV21","ma",-0.236736348506386
18,177.121721749865,423,"sv",7,"SV21","ma",-0.225460988206657
18,183.557163663267,423,"sv",8,"SV21","ma",-0.197909351702651
18,188.997849371374,423,"sv",9,"SV21","ma",-0.174616499870655
18,184.801481870311,423,"sv",10,"SV21","ma",-0.192582133557089
19,225.832867877101,423,"sv",1,"SV35","ma",-0.0169171446213082
19,240.512381838867,423,"sv",2,"SV35","ma",0.0459292982760745
19,245.356474126448,423,"sv",3,"SV35","ma",0.066667993721582
19,250.823616840946,423,"sv",4,"SV35","ma",0.0900741142044159
19,256.152891177812,423,"sv",5,"SV35","ma",0.112889987820445
19,263.097541962466,423,"sv",6,"SV35","ma",0.142621666956194
19,273.821186545238,423,"sv",7,"SV35","ma",0.188532105045519
19,297.118682771439,423,"sv",8,"SV35","ma",0.288274151685858
19,319.406743403194,423,"sv",9,"SV35","ma",0.383694567745636
19,336.333467440099,423,"sv",10,"SV35","ma",0.456161844141562
20,271.26779623779,423,"sv",1,"SV22","ma",0.177600442146483
20,224.573277715721,423,"sv",2,"SV22","ma",-0.0223097455859913
20,221.839209620632,423,"sv",3,"SV22","ma",-0.03401493247863
20,218.483767507693,423,"sv",4,"SV22","ma",-0.0483803673081148
20,213.386577464942,423,"sv",5,"SV22","ma",-0.0702026336170154
20,207.085247500894,423,"sv",6,"SV22","ma",-0.0971801054048803
20,199.110054659727,423,"sv",7,"SV22","ma",-0.131323776836609
20,189.358997123541,423,"sv",8,"SV22","ma",-0.173070341622961
20,177.801863875977,423,"sv",9,"SV22","ma",-0.22254914021209
20,181.100981698489,423,"sv",10,"SV22","ma",-0.20842484288288
21,220.823573656485,423,"sv",1,"SV214","ma",-0.0383631082964065
21,217.932227820956,423,"sv",2,"SV214","ma",-0.0507416380912246
21,209.083452509299,423,"sv",3,"SV214","ma",-0.0886253210104469
21,191.628451304141,423,"sv",4,"SV214","ma",-0.163354275890758
21,179.964482416487,423,"sv",5,"SV214","ma",-0.213290462917394
21,180.660078565023,423,"sv",6,"SV214","ma",-0.210312452627509
21,185.882021748282,423,"sv",7,"SV214","ma",-0.187956088858597
21,201.731514523464,423,"sv",8,"SV214","ma",-0.120100692198845
21,230.404992601463,423,"sv",9,"SV214","ma",0.00265719388593085
21,275.446216131292,423,"sv",10,"SV214","ma",0.195489237914668
22,266.517685325144,423,"sv",1,"SV44","ma",0.157264103013906
22,237.119433129214,423,"sv",2,"SV44","ma",0.0314032889074855
22,240.994546710766,423,"sv",3,"SV44","ma",0.0479935592024148
22,243.051697131529,423,"sv",4,"SV44","ma",0.0568007027349987
22,241.361540425022,423,"sv",5,"SV44","ma",0.0495647453851985
22,237.743993531413,423,"sv",6,"SV44","ma",0.0340771785032182
22,227.93206221276,423,"sv",7,"SV44","ma",-0.00793000122609009
22,204.07131167627,423,"sv",8,"SV44","ma",-0.110083471701063
22,183.618762906947,423,"sv",9,"SV44","ma",-0.197645630890057
22,187.896892012897,423,"sv",10,"SV44","ma",-0.17932995659287
23,222.719222333275,423,"sv",1,"SV415","ma",-0.0302473916160254
23,218.108694494835,423,"sv",2,"SV415","ma",-0.0499861428635137
23,205.012414363293,423,"sv",3,"SV415","ma",-0.106054390327213
23,194.119719351019,423,"sv",4,"SV415","ma",-0.152688572962311
23,190.139594625361,423,"sv",5,"SV415","ma",-0.169728420599436
23,191.868967810673,423,"sv",6,"SV415","ma",-0.162324568304185
23,197.374178868752,423,"sv",7,"SV415","ma",-0.138755468312133
23,217.370479982893,423,"sv",8,"SV415","ma",-0.0531466123648617
23,254.307610662808,423,"sv",9,"SV415","ma",0.104989909056398
23,297.679510056253,423,"sv",10,"SV415","ma",0.290675184855087
24,272.944824863918,423,"sv",1,"SV21","ma",0.184780195104499
24,217.20081026465,423,"sv",2,"SV21","ma",-0.0538730082310169
24,211.340819081216,423,"sv",3,"SV21","ma",-0.0789610051666144
24,198.826356657765,423,"sv",4,"SV21","ma",-0.13253835453495
24,186.555322678164,423,"sv",5,"SV21","ma",-0.185073529629946
24,185.347860375831,423,"sv",6,"SV21","ma",-0.190242959001517
24,188.645156670257,423,"sv",7,"SV21","ma",-0.176126460061354
24,189.964197774695,423,"sv",8,"SV21","ma",-0.170479335663003
24,189.958695423193,423,"sv",9,"SV21","ma",-0.170502892520566
24,187.230767074367,423,"sv",10,"SV21","ma",-0.182181793719148
25,216.693710035498,423,"sv",1,"SV214","mi",-0.0560440232712718
25,221.405167002884,423,"sv",2,"SV214","mi",-0.0358731707460798
25,212.672454622263,423,"sv",3,"SV214","mi",-0.0732599610306501
25,200.197427493573,423,"sv",4,"SV214","mi",-0.126668478651095
25,190.425240094849,423,"sv",5,"SV214","mi",-0.168505505335766
25,187.423101075664,423,"sv",6,"SV214","mi",-0.181358366740486
25,192.935672465241,423,"sv",7,"SV214","mi",-0.15775775544265
25,209.773343986652,423,"sv",8,"SV214","mi",-0.0856717337561434
25,235.314807867472,423,"sv",9,"SV214","mi",0.0236772648198619
25,253.759701876447,423,"sv",10,"SV214","mi",0.102644183009564
26,233.944285784543,423,"sv",1,"SV21","mi",0.0178097382758117
26,222.448813216123,423,"sv",2,"SV21","mi",-0.0314050764810896
26,216.196429016101,423,"sv",3,"SV21","mi",-0.0581729999711049
26,205.014161814114,423,"sv",4,"SV21","mi",-0.106046909080315
26,197.140473890035,423,"sv",5,"SV21","mi",-0.139756014150234
26,195.562489354868,423,"sv",6,"SV21","mi",-0.146511736120364
26,198.664267186615,423,"sv",7,"SV21","mi",-0.13323229758507
26,207.419009017131,423,"sv",8,"SV21","mi",-0.0957511940576681
26,219.7747117474,423,"sv",9,"SV21","mi",-0.042853532178849
26,219.388100638741,423,"sv",10,"SV21","mi",-0.0445087050290622
27,233.855884429645,423,"sv",1,"SV44","mi",0.0174312713376594
27,250.282096886387,423,"sv",2,"SV44","mi",0.0877557402452656
27,260.757875430918,423,"sv",3,"SV44","mi",0.132605005678661
27,268.167522926901,423,"sv",4,"SV44","mi",0.164327444817921
27,271.372225415519,423,"sv",5,"SV44","mi",0.178047527954092
27,264.116071384864,423,"sv",6,"SV44","mi",0.146982230347517
27,238.887600400498,423,"sv",7,"SV44","mi",0.0389732277853799
27,195.306593295661,423,"sv",8,"SV44","mi",-0.147607287179785
27,181.675864403699,423,"sv",9,"SV44","mi",-0.205963635161716
27,197.637487015009,423,"sv",10,"SV44","mi",-0.137628184369269
28,240.361762341769,423,"sv",1,"SV35","mi",0.0452844608755823
28,251.573178338138,423,"sv",2,"SV35","mi",0.0932831628114807
28,257.002845905961,423,"sv",3,"SV35","mi",0.116528843400205
28,260.898174574477,423,"sv",4,"SV35","mi",0.13320565922463
28,268.26574840947,423,"sv",5,"SV35","mi",0.164747971151249
28,277.411010752718,423,"sv",6,"SV35","mi",0.203900984604793
28,289.474183974086,423,"sv",7,"SV35","mi",0.255546259032309
28,308.771213822581,423,"sv",8,"SV35","mi",0.338161370651212
28,347.439272332039,423,"sv",9,"SV35","mi",0.503708400164377
28,387.894238844432,423,"sv",10,"SV35","mi",0.676905602023968
29,294.769536674781,423,"sv",1,"SV22","mi",0.278216906166303
29,215.871526748522,423,"sv",2,"SV22","mi",-0.0595639827965483
29,207.745435169543,423,"sv",3,"SV22","mi",-0.0943536871237718
29,205.077820974808,423,"sv",4,"SV22","mi",-0.105774369279757
29,199.444551809457,423,"sv",5,"SV22","mi",-0.129891716069843
29,191.179051541108,423,"sv",6,"SV22","mi",-0.165278261699765
29,181.604578804227,423,"sv",7,"SV22","mi",-0.20626882553575
29,177.684899535445,423,"sv",8,"SV22","mi",-0.223049891992254
29,185.530950200447,423,"sv",9,"SV22","mi",-0.189459108511794
29,195.332484687807,423,"sv",10,"SV22","mi",-0.147496440056217
30,224.817878253476,423,"sv",1,"SV415","mi",-0.0212625533036878
30,222.41663360467,423,"sv",2,"SV415","mi",-0.0315428449466451
30,208.715460763463,423,"sv",3,"SV415","mi",-0.0902007800005503
30,195.18030657872,423,"sv",4,"SV415","mi",-0.148147950240264
30,190.569845907769,423,"sv",5,"SV415","mi",-0.167886413927973
30,196.565692655078,423,"sv",6,"SV415","mi",-0.142216787453443
30,206.974470261403,423,"sv",7,"SV415","mi",-0.0976543687540712
30,235.004669444493,423,"sv",8,"SV415","mi",0.022349489476564
30,280.090094870807,423,"sv",9,"SV415","mi",0.215370772193355
30,340.337344097234,423,"sv",10,"SV415","mi",0.473303379369239
31,273.202643878701,423,"sv",1,"SV21","mi",0.185883978787843
31,215.001285960743,423,"sv",2,"SV21","mi",-0.0632896877564379
31,213.56518631368,423,"sv",3,"SV21","mi",-0.0694379672362068
31,202.485803470606,423,"sv",4,"SV21","mi",-0.116871404269548
31,180.231130324794,423,"sv",5,"SV21","mi",-0.212148880669724
31,181.999232210792,423,"sv",6,"SV21","mi",-0.204579221721579
31,193.233248707828,423,"sv",7,"SV21","mi",-0.156483761740539
31,197.80499207373,423,"sv",8,"SV21","mi",-0.136911055918328
31,203.227435255053,423,"sv",9,"SV21","mi",-0.113696304622957
31,205.460393232148,423,"sv",10,"SV21","mi",-0.104136487699506
32,230.613403464632,423,"sv",1,"SV35","mi",0.00354944968169246
32,248.911046816474,423,"sv",2,"SV35","mi",0.0818859532650793
32,258.782570197186,423,"sv",3,"SV35","mi",0.124148260591599
32,267.831113203791,423,"sv",4,"SV35","mi",0.162887195875849
32,275.93937929667,423,"sv",5,"SV35","mi",0.197600585115448
32,283.625550731558,423,"sv",6,"SV35","mi",0.230506888106156
32,295.17411990222,423,"sv",7,"SV35","mi",0.279949021873042
32,315.135964209837,423,"sv",8,"SV35","mi",0.365410360148456
32,357.093588678968,423,"sv",9,"SV35","mi",0.545040793225269
32,395.013301967682,423,"sv",10,"SV35","mi",0.707383981296164
33,310.596968565789,423,"sv",1,"SV415","mi",0.345977855005702
33,227.971950368285,423,"sv",2,"SV415","mi",-0.00775923067503147
33,209.856451175995,423,"sv",3,"SV415","mi",-0.0853159323826754
33,191.456246361529,423,"sv",4,"SV415","mi",-0.164091525647167
33,182.761054692608,423,"sv",5,"SV415","mi",-0.201317680963068
33,189.369200623917,423,"sv",6,"SV415","mi",-0.173026658044241
33,201.101668200597,423,"sv",7,"SV415","mi",-0.122797212060969
33,220.557435417732,423,"sv",8,"SV415","mi",-0.0395025085291523
33,250.93464126389,423,"sv",9,"SV415","mi",0.0905494358039546
33,300.628591371981,423,"sv",10,"SV415","mi",0.303300893784647
34,286.48626611218,423,"sv",1,"SV22","mi",0.242754281738002
34,235.873093143256,423,"sv",2,"SV22","mi",0.0260674150521076
34,236.347444877751,423,"sv",3,"SV22","mi",0.0280982261043594
34,236.626264927565,423,"sv",4,"SV22","mi",0.0292919201452448
34,232.039965697565,423,"sv",5,"SV22","mi",0.00965689725421377
34,223.506461348434,423,"sv",6,"SV22","mi",-0.0268770367158808
34,212.35335471783,423,"sv",7,"SV22","mi",-0.0746261025783028
34,197.330667568244,423,"sv",8,"SV22","mi",-0.138941750396806
34,183.660028534422,423,"sv",9,"SV22","mi",-0.197468963058447
34,184.314438088441,423,"sv",10,"SV22","mi",-0.194667282241543
35,215.584994569219,423,"sv",1,"SV214","mi",-0.0607906942729428
35,220.276226412651,423,"sv",2,"SV214","mi",-0.0407064302479559
35,210.637776653699,423,"sv",3,"SV214","mi",-0.0819708947236164
35,198.887137999939,423,"sv",4,"SV214","mi",-0.132278135350574
35,187.270585933552,423,"sv",5,"SV214","mi",-0.182011319841978
35,191.468156473874,423,"sv",6,"SV214","mi",-0.16404053566226
35,209.515458525952,423,"sv",7,"SV214","mi",-0.0867758019100442
35,235.594882893612,423,"sv",8,"SV214","mi",0.0248763317087995
35,269.587657845696,423,"sv",9,"SV214","mi",0.170407375550854
35,324.880833483369,423,"sv",10,"SV214","mi",0.4071304315307
36,297.729817567716,423,"sv",1,"SV44","mi",0.290890563113161
36,248.320489604749,423,"sv",2,"SV44","mi",0.0793576393044805
36,252.269277351861,423,"sv",3,"SV44","mi",0.0962633259851914
36,259.754393498778,423,"sv",4,"SV44","mi",0.128308864123087
36,263.206832081379,423,"sv",5,"SV44","mi",0.143089563593333
36,259.317633454129,423,"sv",6,"SV44","mi",0.126438991913598
36,243.055528163896,423,"sv",7,"SV44","mi",0.0568171042832716
36,215.056549692086,423,"sv",8,"SV44","mi",-0.0630530907583884
36,198.341856909838,423,"sv",9,"SV44","mi",-0.134612611613296
36,212.998382919305,423,"sv",10,"SV44","mi",-0.0718645855323854
37,235.562379962188,423,"sv",1,"SV21","mi",0.0247371790346022
37,222.384263183869,423,"sv",2,"SV21","mi",-0.0316814303117845
37,211.078486225761,423,"sv",3,"SV21","mi",-0.0800841136607651
37,200.346964130372,423,"sv",4,"SV21","mi",-0.126028277229569
37,192.590270560125,423,"sv",5,"SV21","mi",-0.159236502025341
37,190.336223260206,423,"sv",6,"SV21","mi",-0.16888660728709
37,192.77122328534,423,"sv",7,"SV21","mi",-0.158461800959491
37,200.966488047423,423,"sv",8,"SV21","mi",-0.123375950008247
37,211.614459922954,423,"sv",9,"SV21","mi",-0.0777894845304772
37,207.725476458801,423,"sv",10,"SV21","mi",-0.0944391350465192
38,204.306967923806,423,"sv",1,"SV415","mi",-0.109074572023409
38,219.89147807176,423,"sv",2,"SV415","mi",-0.0423536281523696
38,214.526002591277,423,"sv",3,"SV415","mi",-0.0653244873565476
38,199.384853517108,423,"sv",4,"SV415","mi",-0.130147298463848
38,195.490401421634,423,"sv",5,"SV415","mi",-0.146820361473449
38,203.219545883795,423,"sv",6,"SV415","mi",-0.113730080872057
38,222.6871117204,423,"sv",7,"SV415","mi",-0.0303848646824861
38,258.017269006824,423,"sv",8,"SV415","mi",0.120871826665743
38,300.941604023595,423,"sv",9,"SV415","mi",0.30464097437499
38,340.259721668778,423,"sv",10,"SV415","mi",0.472971059543788
39,290.490852877412,423,"sv",1,"SV22","mi",0.259898857105025
39,236.134406459182,423,"sv",2,"SV22","mi",0.0271861586583635
39,237.029210363444,423,"sv",3,"SV22","mi",0.0310170240821121
39,234.639152463319,423,"sv",4,"SV22","mi",0.0207846255345259
39,231.99143982697,423,"sv",5,"SV22","mi",0.00944914661864496
39,229.088201660349,423,"sv",6,"SV22","mi",-0.0029802970353665
39,225.70571549773,423,"sv",7,"SV22","mi",-0.0174615137857223
39,216.007191937341,423,"sv",8,"SV22","mi",-0.0589831682978862
39,195.765649890431,423,"sv",9,"SV22","mi",-0.145641958208743
39,186.501762354283,423,"sv",10,"SV22","mi",-0.185302833941054
40,213.48369949127,423,"sv",1,"SV214","mi",-0.0697868314387162
40,222.599376165461,423,"sv",2,"SV214","mi",-0.0307604811748244
40,211.606314208969,423,"sv",3,"SV214","mi",-0.0778243582429275
40,203.536530467539,423,"sv",4,"SV214","mi",-0.112372995508503
40,202.141947695799,423,"sv",5,"SV214","mi",-0.118343531505683
40,205.270340148939,423,"sv",6,"SV214","mi",-0.104950149532757
40,215.533468882416,423,"sv",7,"SV214","mi",-0.0610112878254203
40,240.128323162124,423,"sv",8,"SV214","mi",0.0442850529856632
40,272.058808516443,423,"sv",9,"SV214","mi",0.180986951272805
40,309.74350987974,423,"sv",10,"SV214","mi",0.342323998160186
41,287.210656457157,423,"sv",1,"SV35","mi",0.245855566737601
41,244.48386319268,423,"sv",2,"SV35","mi",0.0629321416107086
41,259.51491890969,423,"sv",3,"SV35","mi",0.127283617229511
41,272.129930680448,423,"sv",4,"SV35","mi",0.181291441941262
41,279.279853280981,423,"sv",5,"SV35","mi",0.21190193787495
41,284.566733388795,423,"sv",6,"SV35","mi",0.234536311851257
41,291.244487244872,423,"sv",7,"SV35","mi",0.26312534262515
41,311.363428727542,423,"sv",8,"SV35","mi",0.349259250759962
41,339.042479705077,423,"sv",9,"SV35","mi",0.467759761147717
41,377.135715582333,423,"sv",10,"SV35","mi",0.630845840126352
42,312.943606270006,423,"sv",1,"SV44","mi",0.35602436150878
42,251.241928932591,423,"sv",2,"SV44","mi",0.0918650063994389
42,257.869717242319,423,"sv",3,"SV44","mi",0.120240122948134
42,261.813815264596,423,"sv",4,"SV44","mi",0.137125731816679
42,262.990382179201,423,"sv",5,"SV44","mi",0.142162890785719
42,258.501931693164,423,"sv",6,"SV44","mi",0.12294678132166
42,248.273873955476,423,"sv",7,"SV44","mi",0.0791580667745044
42,217.293169945976,423,"sv",8,"SV44","mi",-0.053477594768854
42,191.769198161102,423,"sv",9,"SV44","mi",-0.162751705578689
42,206.791170821604,423,"sv",10,"SV44","mi",-0.0984391166555676
43,253.126990640073,423,"sv",1,"SV22","mi",0.0999353977806427
43,240.527619878294,423,"sv",2,"SV22","mi",0.0459945358975146
43,230.408499814674,423,"sv",3,"SV22","mi",0.00267220908843219
43,226.501562948168,423,"sv",4,"SV22","mi",-0.0140543041547206
43,222.333480469307,423,"sv",5,"SV22","mi",-0.0318988430258042
43,218.181888424023,423,"sv",6,"SV22","mi",-0.0496727824822972
43,212.801923298085,423,"sv",7,"SV22","mi",-0.0727056752577548
43,204.094999201763,423,"sv",8,"SV22","mi",-0.109982059847635
43,192.814879501329,423,"sv",9,"SV22","mi",-0.158274898457648
43,188.708561585069,423,"sv",10,"SV22","mi",-0.175855008747055
44,229.534333848582,423,"sv",1,"SV35","mi",-0.00107030048061124
44,253.03708286652,423,"sv",2,"SV35","mi",0.0995504815108443
44,272.169995740387,423,"sv",3,"SV35","mi",0.181462969861617
44,286.327750998359,423,"sv",4,"SV35","mi",0.242075641350111
44,294.586251225228,423,"sv",5,"SV35","mi",0.277432218160333
44,302.17833190488,423,"sv",6,"SV35","mi",0.309935696555384
44,312.00950231505,423,"sv",7,"SV35","mi",0.352025243348723
44,325.990958004939,423,"sv",8,"SV35","mi",0.411883135028616
44,350.858332630854,423,"sv",9,"SV35","mi",0.518346199371614
44,387.067119676635,423,"sv",10,"SV35","mi",0.673364510835006
45,306.089235953203,423,"sv",1,"SV214","mi",0.326679194234546
45,236.953244773361,423,"sv",2,"SV214","mi",0.0306917975704085
45,223.412684908667,423,"sv",3,"SV214","mi",-0.0272785156532809
45,208.440039513033,423,"sv",4,"SV214","mi",-0.091379922983957
45,202.947386931874,423,"sv",5,"SV214","mi",-0.11489525719026
45,205.885571306869,423,"sv",6,"SV214","mi",-0.102316200620263
45,213.381628025907,423,"sv",7,"SV214","mi",-0.0702238233265975
45,229.625913770661,423,"sv",8,"SV214","mi",-0.000678225350704807
45,260.776212657737,423,"sv",9,"SV214","mi",0.132683511648355
45,312.067685275623,423,"sv",10,"SV214","mi",0.352274338251914
46,295.025167492203,423,"sv",1,"SV44","mi",0.27931132166342
46,249.724098356007,423,"sv",2,"SV44","mi",0.0853668176373573
46,260.823888231402,423,"sv",3,"SV44","mi",0.132887621963296
46,265.049676572958,423,"sv",4,"SV44","mi",0.150979213169636
46,265.504725876115,423,"sv",5,"SV44","mi",0.152927385985225
46,262.064313737407,423,"sv",6,"SV44","mi",0.138198174542532
46,251.946652147633,423,"sv",7,"SV44","mi",0.0948820918021267
46,228.109594827244,423,"sv",8,"SV44","mi",-0.0071699424565913
46,201.102343971352,423,"sv",9,"SV44","mi",-0.12279431892784
46,199.767208264934,423,"sv",10,"SV44","mi",-0.128510348092851
47,237.063104641375,423,"sv",1,"SV415","mi",0.0311621334371037
47,227.242125658941,423,"sv",2,"SV415","mi",-0.0108837814633192
47,215.1376829677,423,"sv",3,"SV415","mi",-0.062705740172655
47,207.182880263563,423,"sv",4,"SV415","mi",-0.0967621166444923
47,205.790485224237,423,"sv",5,"SV415","mi",-0.102723286445995
47,207.651601530632,423,"sv",6,"SV415","mi",-0.0947554109441285
47,214.67215997992,423,"sv",7,"SV415","mi",-0.064698753289107
47,230.517980432178,423,"sv",8,"SV415","mi",0.00314092129472558
47,259.540186505717,423,"sv",9,"SV415","mi",0.12739179373556
47,302.147722134739,423,"sv",10,"SV415","mi",0.309804648948746
48,271.289131457283,423,"sv",1,"SV21","mi",0.1776917832261
48,230.450891125913,423,"sv",2,"SV21","mi",0.00285369623631119
48,225.397208984382,423,"sv",3,"SV21","mi",-0.0187823025410653
48,214.190977504269,423,"sv",4,"SV21","mi",-0.0667588083466474
48,204.181909424768,423,"sv",5,"SV21","mi",-0.109609976794921
48,200.7362293938,423,"sv",6,"SV21","mi",-0.124361741320158
48,202.626122168127,423,"sv",7,"SV21","mi",-0.116270667008483
48,207.459015605526,423,"sv",8,"SV21","mi",-0.0955799164677126
48,215.17466744193,423,"sv",9,"SV21","mi",-0.0625474009623897
48,207.784647055988,423,"sv",10,"SV21","mi",-0.0941858118392935
49,219.60390820875,423,"sv",1,"SV415","ma",-0.043584782196145
49,223.652010800931,423,"sv",2,"SV415","ma",-0.0262539053656938
49,212.486139891984,423,"sv",3,"SV415","ma",-0.0740576180980369
49,202.330806537358,423,"sv",4,"SV415","ma",-0.11753498250109
49,197.673260808046,423,"sv",5,"SV415","ma",-0.137475028369202
49,199.677681000045,423,"sv",6,"SV415","ma",-0.128893635315797
49,209.760658944082,423,"sv",7,"SV415","ma",-0.0857260413991325
49,230.628314075306,423,"sv",8,"SV415","ma",0.00361328550382608
49,268.070267924712,423,"sv",9,"SV415","ma",0.163911073338767
49,301.857072676691,423,"sv",10,"SV415","ma",0.308560310436183
50,279.926149838049,423,"sv",1,"SV22","ma",0.214668885048699
