ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	filename[Block]	nextone1.ACC	nextone1.CRESP	nextone1.DurationError	nextone1.OnsetDelay	nextone1.OnsetTime	nextone1.OnsetToOnsetTime	nextone1.RESP	nextone1.RT	nextone1.RTTime	praclist	praclist.Cycle	praclist.Sample	pracstim.ACC	pracstim.CRESP	pracstim.DurationError	pracstim.OnsetDelay	pracstim.OnsetTime	pracstim.OnsetToOnsetTime	pracstim.RESP	pracstim.RT	pracstim.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	syllable[Block]	token[Block]	tone[Block]	Trial	block1list	block1list.Cycle	block1list.Sample	block2list	block2list.Cycle	block2list.Sample	block3list	block3list.Cycle	block3list.Sample	block4list	block4list.Cycle	block4list.Sample	block5list	block5list.Cycle	block5list.Sample	block6list	block6list.Cycle	block6list.Sample	block7list	block7list.Cycle	block7list.Sample	block8list	block8list.Cycle	block8list.Sample	expstim.ACC	expstim.CRESP	expstim.DurationError	expstim.OnsetDelay	expstim.OnsetTime	expstim.OnsetToOnsetTime	expstim.RESP	expstim.RT	expstim.RTTime	filename[Trial]	nextone.ACC	nextone.CRESP	nextone.DurationError	nextone.OnsetDelay	nextone.OnsetTime	nextone.OnsetToOnsetTime	nextone.RESP	nextone.RT	nextone.RTTime	Procedure[Trial]	Running[Trial]	speaker[Trial]	syllable[Trial]	token[Trial]	tone[Trial]
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					4													4	1	4										0		0	-1	112415	1500		0	0	Thai_F2_maa33-1	0		0	-1	116914	0		0	0	exproc	block5list	F2	maa	1	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					5													2	1	5										0		0	0	117914	1499		0	0	Thai_F2_maa241-1	0		0	-1	122412	0		0	0	exproc	block5list	F2	maa	1	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					6													8	1	6										0		0	0	123412	1499		0	0	Thai_F4_maa315-1	0		0	0	127911	0		0	0	exproc	block5list	F4	maa	1	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					7													7	1	7										0		0	-1	128910	1500		0	0	Thai_F4_maa241-1	0		0	-1	133409	0		0	0	exproc	block5list	F4	maa	1	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					8													9	1	8										0		0	0	134409	1499		0	0	Thai_F4_maa33-1	0		0	-1	138907	0		0	0	exproc	block5list	F4	maa	1	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					9													3	1	9										0		0	0	139907	1499		0	0	Thai_F2_maa315-1	0		0	0	144406	0		0	0	exproc	block5list	F2	maa	1	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	11	5	1	1																							block5	explist					10													5	1	10										0		0	-1	145405	1500		0	0	Thai_F2_maa45-1	0		0	-1	149904	0		0	0	exproc	block5list	F2	maa	1	45
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					1										1	1	1													0		0	70	154219	1500		0	0	Thai_F2_maa21-2	0		0	-1	158718	0		0	0	exproc	block4list	F2	maa	2	21
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					2										2	1	2													0		0	0	159718	1499		0	0	Thai_F2_maa241-2	0		0	-1	164216	0		0	0	exproc	block4list	F2	maa	2	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					3										5	1	3													0		0	0	165216	1499		0	0	Thai_F2_maa45-2	0		1	-1	169714	0		0	0	exproc	block4list	F2	maa	2	45
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					4										4	1	4													0		0	0	170714	1500		0	0	Thai_F2_maa33-2	0		0	-1	175213	0		0	0	exproc	block4list	F2	maa	2	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					5										8	1	5													0		0	0	176213	1499		0	0	Thai_F2_mii315-2	0		0	-1	180711	0		0	0	exproc	block4list	F2	mii	2	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					6										3	1	6													0		0	0	181711	1499		0	0	Thai_F2_maa315-2	0		1	-1	186209	0		0	0	exproc	block4list	F2	maa	2	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					7										10	1	7													0		0	0	187209	1500		0	0	Thai_F2_mii45-2	0		0	-1	191708	0		0	0	exproc	block4list	F2	mii	2	45
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					8										7	1	8													0		0	0	192708	1499		0	0	Thai_F2_mii241-2	0		0	-1	197206	0		0	0	exproc	block4list	F2	mii	2	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					9										6	1	9													0		0	0	198206	1499		0	0	Thai_F2_mii21-2	0		1	-1	202704	0		0	0	exproc	block4list	F2	mii	2	21
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	12	4	1	2																							block4	explist					10										9	1	10													0		0	0	203704	1500		0	0	Thai_F2_mii33-2	0		0	-1	208203	0		0	0	exproc	block4list	F2	mii	2	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					1																2	1	1							0		0	61	212035	1500		0	0	Thai_F2_mii241-1	0		0	-1	216534	0		0	0	exproc	block6list	F2	mii	1	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					2																4	1	2							0		0	-1	217533	1500		0	0	Thai_F2_mii33-1	0		0	-1	222032	0		0	0	exproc	block6list	F2	mii	1	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					3																7	1	3							0		0	0	223032	1499		0	0	Thai_F4_mii241-1	0		0	-1	227530	0		0	0	exproc	block6list	F4	mii	1	241
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					4																1	1	4							0		0	0	228530	1500		0	0	Thai_F2_mii21-1	0		0	-1	233029	0		0	0	exproc	block6list	F2	mii	1	21
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					5																8	1	5							0		0	-1	234028	1500		0	0	Thai_F4_mii315-1	0		0	-1	238527	0		0	0	exproc	block6list	F4	mii	1	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					6																3	1	6							0		0	0	239527	1499		0	0	Thai_F2_mii315-1	0		0	-1	244025	0		0	0	exproc	block6list	F2	mii	1	315
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					7																9	1	7							0		0	0	245025	1500		0	0	Thai_F4_mii33-1	0		0	-1	249524	0		0	0	exproc	block6list	F4	mii	1	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					8																5	1	8							0		0	-1	250523	1500		0	0	Thai_F2_mii45-1	0		0	-1	255022	0		0	0	exproc	block6list	F2	mii	1	45
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					9																6	1	9							0		0	0	256022	1499		0	0	Thai_F4_mii21-1	0		0	-1	260520	0		0	0	exproc	block6list	F4	mii	1	21
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	13	6	1	3																							block6	explist					10																10	1	10							0		0	0	261520	1500		0	0	Thai_F4_mii45-1	0		0	-1	266019	0		0	0	exproc	block6list	F4	mii	1	45
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	14	7	1	4																							block7	explist					1																			4	1	1				0		0	67	269151	1500		0	0	Thai_F2_maa33-1	0		0	-1	273650	0		0	0	exproc	block7list	F2	maa	1	33
imit_test	119	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742490</Frequency><Timestamp dt:dt="r8">70171293705</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-09-04T05:10:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	imit_test-119-1	60.018	1.0.0.41	1	1451995592	Professional	2.0.10.353	2.0.10.353	09-04-2018		15:10:46	2.0.10.248	14	7	1	4																							block7	explist					2																			10	1	2				0		0	-1	274649	1500		0	0	Thai_F4_mii45-1	0		0	-1	279148	0		0	0	exproc	block7list	F4	mii	1	45
