focus_type,Odur,Vdur,Cdur,Rdur,Sylldur,Wdur,O1Hexc,Fallexc,Nucleusfallexc,H_N2exc,pd,Pd_rime,Falldur,Risedur,Hf0_Ef0,L1_Hexc,O1f0_Ef0,L1f0_Ef0,L2f0_Ef0,Risesp,Fallsp
cor,-0.315580132,0.018945709,-0.333408475,-0.120177694,-0.186670722,567,-0.197890064,-0.121771405,0.014478495,-0.03344396,-0.104971068,0.613924051,-0.091409413,-0.530979683,-0.350974045,-0.144807084,-0.153083981,-0.206166962,-0.22920264,0.272716807,1.33215389
cor,-0.098455761,-0.041845953,-0.088527439,-0.057199294,-0.071617312,605,-0.102294814,-0.019250143,-0.01650841,-0.014912143,0.608719622,1.287974684,-0.092481979,-0.039966502,-0.129794252,-0.009406161,-0.027499438,-0.120388091,-0.110544109,0.235351115,0.208150207
cor,-0.033916153,0.19078269,-0.135890496,0.06076856,0.018266942,576,0.008885497,-0.031074912,-0.010144309,-0.006784044,0.1060945,0.696969697,-0.078101663,-0.433179618,-0.213367707,-0.014760587,-0.222253204,-0.19860712,-0.182292796,0.03407498,0.397877722
cor,0.00574662,-0.089593573,0.069349669,-0.026822153,-0.013552127,753,0.065690214,-0.095047244,-0.007822034,-0.015818675,-0.039298697,0.883977901,-0.331341665,-0.101109805,-0.133478579,-0.022466097,-0.199168793,-0.111012482,-0.038431335,0.222195039,0.286855695
cor,-0.251217773,0.131788666,-0.011750849,0.082379458,-0.025495589,542,-0.035150419,0.015853609,-0.00201537,-0.015352108,0.089697596,0.810126582,0.023462863,-0.33045731,0.398878188,-0.018200869,0.434028607,0.417079057,0.383024579,0.055077822,0.675689444
cor,0.225877742,-0.063741732,0.261556198,0.065820248,0.129597155,585,-0.05309619,-0.110430792,0.0014193,0.060154384,-0.096864006,0.741496599,-0.004133498,-0.307029341,0.586864691,-0.051639056,0.639960881,0.638503747,0.697295482,0.168189321,26.71606496
cor,0.087476084,0.010037785,-0.113020456,-0.037652493,0.008406984,595,-0.005498821,-0.060886887,0.024747456,0.023180646,-0.274320424,0.715909091,0.020830178,-0.119075904,-0.063698664,-0.044085858,-0.058199843,-0.019612806,-0.002811777,0.370233241,-2.923013268
cor,-0.188081809,-0.038135037,0.46053951,0.169491067,0.011792038,623,0.492654327,0.368098887,-0.034173724,-0.075737457,0.248413381,0.897058824,-0.044557567,0.030156418,-0.092975069,-0.061140822,-0.585629396,-0.031834247,-0.461073956,-2.027456378,-8.26119817
cor,-0.227043178,-0.06682708,0.026594895,-0.029325039,-0.116349462,593,-0.096539058,0.000301391,0.008942319,0.064788349,-0.003077112,0.846153846,-0.082372438,-0.268644026,0.214507227,-0.070735613,0.311046285,0.28524284,0.214205836,0.26330611,-0.003658884
cor,-0.030470454,-0.021071879,-0.022966084,-0.021923303,-0.02546151,646,0.055338792,-0.05332008,0.024558729,0.002332492,-0.000760882,0.717105263,-0.109767553,0.330032202,0.360990938,0.007410041,0.305652146,0.353580897,0.414311018,0.022452479,0.485754477
cor,-0.373845959,-0.0726522,-0.024884996,-0.052938417,-0.139284985,584,-0.116462673,0.004754289,0.002914768,0.064568679,-0.146741468,0.744565217,0.101020718,-0.24501691,-0.150207556,-0.04065414,-0.033744884,-0.109553416,-0.154961845,0.165923813,0.047062517
cor,-0.188569689,0.122203225,0.156313911,0.135013394,0.030712197,668,-0.117187795,-0.017834733,0.056936827,0.035656322,-0.190311021,0.561702128,0.080061942,-0.403559117,-0.374395417,-0.029996796,-0.257207622,-0.34439862,-0.356560684,0.074330613,-0.222761681
cor,-0.307190571,0.130174768,0.736973457,0.39961835,0.138969943,771,-0.093337246,0.002253351,0.007440584,0.075097187,0.424659378,1.303278689,0.298142244,0.688096752,0.123651332,0.001049795,0.216988578,0.122601536,0.12139798,0.00152565,0.007557974
cor,-0.21642947,0.068960607,-0.056344225,0.025782822,-0.05837947,844,0.155071187,-0.008503566,-6.22821E-05,-0.012069719,0.070603818,0.862637363,-0.179306376,0.397043212,0.106284288,0.143915811,-0.048786899,-0.037631523,0.114787855,0.362468886,0.047424786
cor,-0.319851835,-0.13687987,-0.027038757,-0.106326065,-0.167806602,442,-0.034562354,-0.116229374,0.010461165,-0.003040999,-0.203088403,0.607843137,-0.215726321,-0.187292826,-0.293091479,-0.023527845,-0.258529124,-0.269563634,-0.176862105,0.125620642,0.538781606
cor,0.242314362,0.261972467,-0.169222486,0.09580052,0.154647347,626,-0.064046929,-0.042016618,0.03640163,0.031772815,0.134085858,0.755319149,-0.410543045,-0.356786677,-0.095778832,-0.056850557,-0.031731903,-0.038928275,-0.053762214,0.159340471,0.102344002
cor,0.58531746,0.010725772,0.159146724,0.072507253,0.283021218,562,0.078224241,-0.164503831,-0.03833856,-0.008781125,-0.029610921,1,-0.224572267,0.349709337,0.089376738,0.017828068,0.011152497,0.07154867,0.253880569,0.050979674,0.732520685
cor,0.309222239,-0.003261623,-0.035761609,-0.017370184,0.108083225,752,0.091723217,0.006642423,0.005807361,0.016332422,-0.003880222,0.834224599,-0.255623112,0.43875378,-0.038034027,0.038032048,-0.129757243,-0.076066074,-0.04467645,0.086681983,-0.025985222
cor,0.491669099,-0.195966474,-0.035420535,-0.117632972,0.116957599,694,-0.032782328,-0.139563789,0.001092955,-0.010653901,-0.15390976,0.843137255,0.0796814,-0.48219589,-0.220041982,-0.063972349,-0.187259653,-0.156069633,-0.080478193,0.132668798,-1.751522808
cor,-0.056275857,-0.245311205,0.261024118,-0.043328677,-0.04928979,591,-0.003793353,-0.056407395,-0.007348391,0.023362612,0.049823616,0.971590909,-0.092947975,0.411645814,0.369829125,-0.011699334,0.373622478,0.381528459,0.42623652,-0.028420876,0.606870612
cor,-0.150603584,-0.061822837,-0.203146564,-0.118338241,-0.13048221,614,-0.091017893,-0.006742695,0.013658469,0.015468658,-0.223526634,0.52842105,-0.006638671,-0.233562214,-0.083922083,-0.020140874,0.007095809,-0.06378121,-0.077179389,0.086233443,1.015669313
cor,0.123800808,0.019463234,0.076316758,0.038022652,0.067424003,609,0.031020462,0.05771986,0.007436379,0.003195989,-0.027087915,0.701149425,0.216013864,0.227453337,0.146269984,-0.008664736,0.115249522,0.15493472,0.088550125,-0.038094564,0.267204422
cor,0.185234375,0.032772487,-0.198810855,-0.061124974,0.050258775,587,0.058243586,0.045697772,0.002792162,-0.008335505,-0.321450501,0.479452055,0.370567465,0.467073443,-0.201096072,0.027872815,-0.259339659,-0.228968888,-0.246793844,0.059675445,0.123318359
cor,0.588070811,-0.133655986,0.069349669,-0.053644307,0.212848107,848,-0.190536151,-0.083260887,-0.011583954,0.012382177,-0.02139043,0.926136364,-0.199231162,-0.161775689,-0.061558582,-0.041097899,0.12897757,-0.020460683,0.021702306,0.254042491,0.417910965
cor,0.019812126,-0.416038728,-0.050208173,-0.290873004,-0.193222916,504,-0.015541363,-0.051696664,0.040234329,0.054690855,-0.595766385,0.436893204,0.012770925,-0.339224048,-0.211778693,-0.021956631,-0.19623733,-0.189822063,-0.16008203,0.064726044,-4.047996759
cor,-0.227767933,0.235047636,-0.282722596,0.029588919,-0.071501879,594,-0.091240174,0.018441311,0.015698078,-0.001453728,-0.104936006,0.76056338,0.510486959,0.030523385,-0.351196013,-0.052761443,-0.259955839,-0.298434569,-0.369637323,-1.728558073,0.03612494
cor,0.012496583,0.233736982,-0.196911929,0.071222186,0.050152007,685,0.063242883,0.036835183,-0.017142171,-0.017226318,0.203886802,1.081632653,-0.222554007,0.035219634,0.001700006,0.014328071,-0.061542878,-0.012628066,-0.035135178,0.406820572,-0.165511211
cor,0.057871326,-0.152540148,-0.086636145,-0.127594399,-0.04609615,723,-0.143162912,-0.12624135,-0.010942451,-0.038072785,-0.149048029,0.809210526,-0.173154088,0.022617314,-0.33709195,-0.002526563,-0.193929039,-0.334565388,-0.2108506,-0.111709231,0.72906942
cor,0.163360335,0.241605598,0.163368641,0.211448962,0.195527537,681,0.016872221,0.003493134,-0.019822449,0.067753632,-0.187703859,0.548717949,0.5295371,-0.163901951,-0.013107762,0.002997251,-0.029979984,-0.016105014,-0.016600896,-0.018286856,0.006596581
cor,0.865950656,-0.021071879,-0.225067619,-0.092505645,0.250371514,724,0.020374518,-0.135279479,-0.023457261,-0.044795224,-0.192503061,0.624113475,-0.142464271,-0.218091455,-0.281259724,0.416023469,-0.301634242,-0.697283193,-0.145980245,-1.907564274,0.949567762
cor,0.478477004,0.472594275,0.328743895,0.414799445,0.43503548,761,0.035436607,-0.01258473,0.046062638,0.109952944,0.116780332,0.647482014,-0.012254972,-0.065669967,-0.23710652,-0.009943043,-0.272543127,-0.227163478,-0.22452179,0.151409283,1.026908126
cor,-0.427812289,0.45548475,0.289347027,0.397871328,0.132720564,853,-0.069462782,0.006837595,-0.023539414,0.048914888,0.710558234,0.996551724,-0.090839511,-0.086581774,-0.082798944,-0.05486698,-0.013336162,-0.027931963,-0.089636539,0.633701272,-0.075271157
cor,-0.143569483,0.040053775,0.080455618,0.058307304,-0.01691808,597,-0.347380724,0.02148732,-0.020122869,0.002161654,-0.139197833,1.005434783,-0.080673784,0.420296935,-0.091613643,-0.026733938,0.255767081,-0.064879705,-0.113100963,-0.063607264,-0.266348233
cor,1.224008681,0.213991161,-0.024147525,0.132664341,0.519672985,860,0.066300469,0.057349387,-0.014206253,0.019021019,0.564274608,1.149253731,0.282103466,1.185113829,-0.012792623,0.089918145,-0.079093092,-0.102710768,-0.07014201,0.075873003,0.203292031
cor,0.211594291,0.041131389,-0.067596891,0.01019565,0.067613099,558,-0.015201363,0.004894454,-0.014530197,-0.00337323,0.141461577,0.774566474,0.004589922,0.152210786,0.415035567,-0.005734493,0.43023693,0.42077006,0.410141114,-0.03767468,1.066347975
cor,0.013909284,-0.038318361,0.082758442,0.008709138,0.010816544,652,0.011833957,-0.056354356,-0.019273235,-0.010835989,0.134085858,0.820809249,-0.176928593,-0.132984125,0.000258078,-0.0203187,-0.01157588,0.020576777,0.056612434,0.152790414,0.318514692
cor,-0.004387687,-0.00097507,-0.006919423,-0.003452726,-0.003925893,575,0.006576128,0.18115169,0.014633023,0.028993674,-0.035844799,1.069444444,0.025167582,0.123462601,0.072102027,0.029340339,0.065525899,0.042761688,-0.109049663,0.237645563,7.197818698
cor,-0.531589765,0.267704024,-0.083889381,0.118117251,-0.128554244,708,-0.027504583,-0.004625324,0.042410416,0.026293405,0.085012135,0.798122066,-0.020433169,0.119747211,0.068905396,0.008367255,0.09640998,0.060538141,0.07353072,0.069874324,0.226363527
cor,-0.29991048,-0.005599042,-0.150297946,-0.077628237,-0.164453071,647,-0.034460482,0.097464178,-0.01324204,-0.008590359,-0.016859373,0.9375,0.388125527,0.156636881,-0.040041007,0.047099034,-0.005580525,-0.087140041,-0.137505185,0.3006893,0.251115092
cor,0.61903443,0.074853268,-0.058869269,0.021664338,0.27068983,717,-0.024489535,-0.021377443,0.002877209,0.005848405,-0.084395104,0.792553191,0.259275931,0.067792265,-0.192909603,-0.003497407,-0.168420068,-0.189412196,-0.17153216,-0.051590061,-0.082450548
cor,-0.214344525,-0.232334212,0.029464004,-0.131214421,-0.160449416,589,-0.122147053,-0.010720262,0.047035646,0.060108301,-0.513987751,0.326923077,0.086302742,-0.413251935,-0.013798849,0.010479091,0.108348204,-0.02427794,-0.003078586,-0.025357633,-0.124216939
cor,-0.114052721,0.016543752,-0.088527439,-0.017523481,-0.050430065,602,-0.018384248,-0.019250143,0.002257682,-0.012291867,0.184847933,0.905870446,-0.092481979,-0.039966502,0.163731386,-0.009406161,0.182115634,0.173137547,0.182981529,0.235351115,0.208150207
cor,-0.18262544,0.275054798,-0.246001124,0.067184009,-0.045716724,572,0.035864163,-0.020097456,0.000692826,0.020139197,0.182102501,0.740963855,-0.042208132,-0.381098862,0.386276853,-0.022746127,0.35041269,0.40902298,0.406374309,0.059685634,0.47615127
cor,0.273922235,0.077843596,0.042504636,0.064373168,0.152262129,758,0.080886243,0.007804983,-0.010264354,-0.040652307,0.109936862,0.934343434,-0.020242738,0.517682204,-0.070393757,0.047840194,-0.15128,-0.118233951,-0.07819874,0.092412282,-0.385569503
cor,-0.336806162,0.131788666,-0.050208173,0.068806641,-0.062768328,545,-0.067180622,-0.013803274,-0.01346911,0.013905014,0.139249209,0.858974359,-0.088802482,0.002678726,-0.208170248,-0.011905143,-0.140989626,-0.196265105,-0.194366974,-4.444330736,0.155437928
cor,-0.068991946,0.055774015,-0.137581584,-0.021134942,-0.040219807,594,-0.144958457,-0.007270754,-0.015363603,-0.046013905,0.088792005,0.977777778,0.132271925,-0.163389883,-0.270854052,0.049586521,-0.125895595,-0.320440573,-0.263583297,-0.303485874,-0.054968236
cor,0.424883837,-0.248076674,-0.015147071,-0.162858374,0.053630759,600,0.074045197,-0.017050379,0.017280012,-0.023586395,0.131599663,1.300653595,-0.255443762,0.095596148,-0.002537673,0.033286718,-0.076582871,-0.035824391,0.014512705,0.348201457,0.066748072
cor,0.339994038,0.238343981,-0.264468233,0.032374698,0.169376552,790,0.036961967,-0.110520981,-0.000185674,0.001538586,-0.036433963,0.777777778,-0.146081136,-0.08293015,0.112857205,-0.018410843,0.075895238,0.131268049,0.223378186,0.222004222,0.756572573
cor,1.052151313,0.046264902,-0.338135093,-0.109583039,0.394983757,725,0.118800393,0.045272652,0.049310396,-0.034036823,-0.283709767,0.657342657,0.058837456,0.243428341,-0.01347997,0.109765691,-0.132280363,-0.123245661,-0.058752622,0.450915824,0.769452919
cor,-0.384320893,-0.137777668,-0.041338951,-0.105338798,-0.207935665,617,-0.146524382,-0.099946082,-0.021349591,-0.044699849,-0.028152622,0.762589928,0.00233548,-0.133170889,0.339123554,-0.077445945,0.485647936,0.416569499,0.439069636,0.581553116,-42.79466676
cor,-0.456328826,-0.123769057,-0.402089146,-0.242023935,-0.301272808,554,-0.072866813,0.023689436,-0.040624544,-0.003689581,-0.171255124,0.910958904,0.542199721,0.040307772,-0.100806874,0.022775688,-0.027940061,-0.123582562,-0.12449631,0.56504457,0.043691347
cor,-0.248380339,-0.040734408,-0.322605306,-0.142182246,-0.179885724,626,-0.096660542,-0.046719188,-0.014002099,-0.045436269,-0.442783933,0.497175141,-0.003079305,-0.321379806,-0.007178468,0.014143539,0.089482073,-0.021322007,0.03954072,-0.044008797,15.17198898
cor,0.174047921,-0.140188212,-0.074019168,-0.112348219,-0.006042171,611,0.086153624,0.092798289,-0.010885308,-0.061463081,-0.368132339,0.850649351,0.382323584,-0.192823699,-0.455917012,0.004836468,-0.542070636,-0.46075348,-0.548715301,-0.02508233,0.242721853
cor,0.24189176,-0.059007529,-0.040245875,-0.052971981,0.048809065,794,-0.017156184,-0.037426147,0.005393553,-0.016648864,-0.049478266,0.827380952,-0.221680749,-0.312821925,-0.006092707,-0.024122943,0.011063476,0.018030236,0.031333439,0.077113978,0.168829034
cor,-0.157465519,0.13822844,-0.189271296,0.045152165,-0.012261443,541,0.020995766,-0.011494866,0.031201058,0.002012842,0.200287184,0.787709497,0.059668983,-0.363834705,0.395408633,0.011787356,0.374412867,0.383621277,0.406903499,-0.032397558,-0.192643909
cor,-0.073938824,-0.21661604,-0.035820818,-0.14805535,-0.118981986,565,0.078755256,0.040377414,-0.025403831,0.014938762,0.036989202,0.876712329,-0.135702513,0.071357335,0.168174612,0.024932898,0.089419356,0.143241714,0.127797198,0.349409035,-0.297543599
cor,-0.257118464,-0.141385182,0.175753339,-0.010358179,-0.110995711,598,-0.084795291,-0.00475728,-0.040571927,0.008557165,-0.116885214,0.986013986,0.042591292,0.035883219,0.069843954,-0.01935224,0.154639245,0.089196195,0.074601234,-0.539311719,-0.11169606
cor,1.298928034,-0.156808823,-0.15608104,-0.158068675,0.398809259,826,0.026130213,0.005591879,-0.010724852,0.012172268,-0.251508929,0.73125,-0.145534203,-0.130284965,-0.023999893,0.035126335,-0.050130106,-0.059126228,-0.029591772,-0.269611577,-0.038423125
cor,-0.566838478,-0.47591858,0.010530429,-0.237647179,-0.367496213,604,-0.030592186,0.305403072,-0.009348093,0.020120932,-0.101700089,1.037878788,0.370500149,-0.119781145,-0.071664097,0.000202831,-0.041071911,-0.071866928,-0.377067169,-0.001693345,0.824299458
cor,-0.118373355,0.163787844,-0.205487071,0.016248254,-0.039593438,631,0.033864483,0.083019514,-0.009331999,-0.012972499,0.129134678,0.983957219,0.264167929,0.269072391,0.480242677,0.013127329,0.446378194,0.467115349,0.397223164,0.04878735,0.31426795
cor,0.078113894,0.027919992,-0.305495207,-0.103622603,-0.044326492,686,0.046983438,0.112263583,-0.020538732,0.019741633,-0.051621066,0.639751553,-0.014809346,0.243544976,0.209173334,0.073905371,0.162189896,0.135267963,0.096909751,0.303456767,-7.580590062
cor,-0.367503187,0.072013966,-0.253371636,-0.033393807,-0.147096882,592,0.016121608,-0.096220146,0.015845076,-0.025159446,-0.027087915,0.75308642,-0.400977822,-0.307386341,0.474718425,-0.010147586,0.458596817,0.484866011,0.570938571,0.033012482,0.23996376
nar,0.185234375,0.169714663,-0.183080765,0.028691314,0.100023849,619,-0.110478181,0.072948136,0.002755542,0.020985602,-0.207438501,0.5125,0.232975599,-0.477820266,0.43996524,-0.01818687,0.550443422,0.45815211,0.367017105,0.038062157,0.313114919
nar,-0.231780352,-0.195343365,0.002237086,-0.118017475,-0.166611439,683,0.05184744,0.040570183,-0.012516002,-0.023621206,-0.057206964,0.957317073,-0.045812513,-0.101109805,0.480920042,-0.028254274,0.429072602,0.509174316,0.440349859,0.279441481,-0.885569911
nar,0.462018804,0.276497788,-0.261723459,0.089165866,0.212118124,651,0.076023522,-0.005073846,-0.017892276,-0.022783883,0.44481749,1.075471698,-0.201067827,0.055279152,-0.222435601,-0.018302101,-0.298459123,-0.2041335,-0.217361755,-0.33108505,0.025234499
nar,-0.103015372,0.031870866,-0.137581584,-0.035627474,-0.062564144,449,-0.095087073,-0.10643401,-0.014674494,0.036159278,-0.016144001,0.894736842,-0.072336209,-0.249573558,-0.877357386,-0.061180025,-0.782270313,-0.816177361,-0.770923376,0.24513825,1.471379441
nar,-0.521732358,0.010037785,-0.238857665,-0.086646099,-0.249020658,542,-0.017502543,-0.005152498,-0.023273227,-0.025462759,-0.096382852,0.946107784,0.10634354,-0.233120432,0.024680389,-0.022468437,0.042182932,0.047148826,0.029832887,0.096381245,-0.048451444
nar,-0.209783556,-0.076270074,-0.12767432,-0.099028489,-0.149008485,621,0.048398689,-0.117933592,-0.005473459,0.021026175,-0.195418526,0.738853503,-0.152849374,-0.286485971,-0.127310109,0.002242513,-0.175708798,-0.129552622,-0.009376517,-0.007827653,0.771567391
nar,-0.401478791,-0.20048124,-0.353332176,-0.263925347,-0.330311589,528,-0.090460786,-0.002087133,-0.033580545,-0.018200054,-0.409255955,0.652542373,0.006537495,-0.303558051,0.050923556,-0.003971864,0.141384342,0.05489542,0.053010688,0.013084365,-0.319255696
nar,0.004914589,-0.050248326,-0.059711817,-0.054006186,-0.03394868,651,0.227445657,-0.048849574,0.027255607,0.007556462,-0.046413782,0.707482993,-0.035032198,-0.272131816,-0.190126122,-0.098837336,-0.417571779,-0.091288786,-0.141276548,0.363196546,1.394419344
nar,0.066062667,-0.396392295,-0.260637589,-0.341542629,-0.235005062,559,0.077375203,-0.041561382,-0.045997861,-0.129527665,-0.244796091,0.96031746,0.047363812,0.007699237,-0.105332672,-0.016180684,-0.182707875,-0.089151988,-0.06377129,-2.101595686,-0.877492325
nar,0.608905646,-0.01851564,0.076494042,0.015532514,0.211694785,689,0.09341628,-0.005003879,-0.021284275,-0.027766042,0.274468658,1.014285714,-0.261740963,0.4651936,-0.041020712,0.007341521,-0.134436993,-0.048362233,-0.036016834,0.015781646,0.019117674
nar,0.25104608,0.130174768,-0.318604246,-0.06684008,0.051962674,598,0.077067025,0.017846756,-0.013666319,-0.019766106,-0.296060365,0.913580247,0.249036463,-0.256249971,0.43016696,-0.034122832,0.353099935,0.464289792,0.412320203,0.133162288,0.071663227
nar,0.165504888,0.162803906,-0.152934326,0.053909538,0.094747008,687,0.037831836,-0.081035195,0.010534161,-0.028957107,-0.216258939,0.609625668,-0.071016311,-0.108284512,-0.117269078,-0.009506464,-0.155100914,-0.107762614,-0.036233883,0.087791541,1.141078637
nar,0.093495152,-0.04787424,-0.270387566,-0.112152151,-0.054300675,473,0.020886465,-0.1113406,0.025320745,-0.016152358,-0.077033532,0.710526316,-0.230747883,0.057149775,-0.27702248,0.014033869,-0.297908945,-0.291056348,-0.16568188,0.245562972,0.482520569
nar,0.09297258,0.308892909,-0.154400079,0.130637073,0.116058595,650,0.034108805,-0.015457952,-0.007399388,-0.017725322,0.272795367,0.835051546,-0.115089473,-0.123253579,0.004089337,-0.025604085,-0.030019468,0.029693422,0.01954729,0.207735021,0.134312479
nar,1.017065871,0.139435042,-0.206198799,-0.003452726,0.411505,649,0.098426312,0.309515241,0.024157666,0.011274254,0.107534397,1.229166667,-0.46269631,0.021286655,0.623379728,0.013798245,0.524953416,0.609581483,0.313864487,0.648211052,-0.668938209
nar,0.011434654,0.105124636,-0.180144926,-0.017370184,-0.006854974,710,0.059553858,0.06033834,-0.014005371,0.009664151,0.078662681,0.903743316,0.154708278,-0.104419567,0.011632699,0.010788817,-0.047921159,0.000843882,-0.048705641,-0.103321796,0.39001365
nar,0.132696964,0.117579885,-0.196248911,-0.037623501,0.02790359,709,-0.003896239,-0.032990044,-0.013515496,-0.042902637,0.067981343,0.976047904,0.220684429,-0.162779504,0.015874449,-0.046652505,0.019770688,0.062526954,0.048864493,0.286599381,-0.149489675
nar,0.122254448,0.172681301,-0.272131527,-0.005416085,0.047673731,696,0.003937297,-0.014353435,-0.007089622,-0.021375542,0.159638932,1.032786885,-0.058703984,0.000698889,0.001690553,-0.003741237,-0.002246743,0.00543179,0.016043988,-5.353117657,0.244505294
nar,0.02187189,-0.00797714,-0.319451841,-0.131214421,-0.0817855,590,-0.025171114,-0.040911491,0.054313503,0.017494782,-0.0694044,0.647435897,-0.16800948,0.032874269,-0.088080489,0.075198402,-0.062909374,-0.163278891,-0.047168997,2.287454767,0.243507041
nar,0.193987094,-0.103155139,-0.088527439,-0.098858895,-0.00011035,647,0.071510214,-0.102440442,-0.023779999,-0.033396431,-0.10510111,0.741721854,-0.316842592,0.242519244,-0.150669771,0.012320306,-0.222179985,-0.162990077,-0.048229329,0.050801354,0.323316512
nar,0.114793134,-0.083101662,0.131521026,0.003029518,0.053813423,639,0.034015896,-0.009685481,0.004862163,-0.031245885,-0.0744245,0.615384615,0.226993344,-0.306697783,-0.159622748,0.008494482,-0.193638644,-0.16811723,-0.149937267,-0.027696588,-0.042668569
nar,-0.124510107,0.148343457,-0.158833112,0.026822153,-0.035873276,734,-0.002718847,-0.083204157,-0.005635462,0.008751482,0.062181483,0.926701571,-0.075643917,-0.30130722,-0.012303014,-0.03284325,-0.009584167,0.020540235,0.070901142,0.109002532,1.099945112
nar,0.547607194,0.142125031,0.007477814,0.095952274,0.244731771,597,0.111062399,0.051553068,-0.016182351,-0.010902037,0.213576629,0.89375,0.135728208,0.853052291,0.39844915,0.05983506,0.287386752,0.338614091,0.346896083,0.070142312,0.379825745
nar,-0.261791358,-0.027887008,-0.010583199,-0.021134942,-0.116190553,425,0.136011281,-0.167135677,0.012546996,-0.005822791,-0.104936006,0.8,-0.283144589,-0.335757233,0.475476023,-0.037167633,0.339464742,0.512643656,0.6426117,0.110697938,0.590283848
nar,-0.249931669,0.104679753,-0.127002368,0.016784846,-0.082040566,609,-0.034163557,-0.03120704,-0.000170072,-0.026961539,0.237250096,1.172043011,-0.485672046,0.041928135,0.033296103,-0.010451324,0.06745966,0.043747427,0.064503143,-0.249267563,0.064255376
nar,0.274888797,0.066736315,0.091195943,0.078080155,0.166160541,807,-0.169116055,-0.021135953,0.008369482,0.00387088,0.003312178,0.776595745,0.280317855,-0.052773732,-0.279013941,-0.02117053,-0.109897886,-0.25784341,-0.257877987,0.401156595,-0.075399954
nar,0.130134505,-0.097670348,0.011397812,-0.054019808,0.025083131,661,0.084310328,-0.062703496,-0.007170527,-0.048206867,-0.054772601,0.822368421,-0.098062426,-0.489766184,0.043756937,-0.052021476,-0.040553391,0.095778413,0.106460433,0.106216962,0.639424282
nar,0.311584969,0.017830051,0.344491254,0.132074533,0.199448495,699,0.029299349,0.177827556,-0.004078744,0.029619457,0.026630858,0.636363636,0.376012255,0.121590811,0.370843603,-0.020588223,0.341544255,0.391431826,0.193016047,-0.169323841,0.472930214
nar,0.28601698,0.080698371,0.104778931,0.09136369,0.144193706,686,0.06679322,-0.039072831,0.005995103,0.011370365,-0.128356226,0.657276995,-0.387853312,-0.261321177,0.295081869,-0.030800577,0.228288648,0.325882445,0.3341547,0.117864831,0.10074126
nar,0.120452004,0.033328152,-0.096449009,-0.013142897,0.030712197,725,0.100900797,-0.012100084,-0.019715957,0.002325778,0.188398347,0.970588235,-0.34488221,-0.092451725,0.233603955,-0.01249814,0.132703158,0.246102095,0.245704039,0.135185577,0.035084686
nar,-0.047321785,-0.040053775,0.041836921,-0.004266388,-0.020543383,666,-0.159887089,-0.071891379,0.031725109,-0.101431429,0.085497146,1.375722543,-0.256051574,0.096118209,0.655666963,0.010919889,0.815554051,0.644747073,0.727558342,0.113608957,0.280769136
nar,-0.456502495,-0.229631711,0.169032676,-0.092349382,-0.222990434,707,-0.077618452,0.00150824,-0.023825543,-0.005546555,0.017234003,0.925465839,-0.089849366,-0.0962529,-0.03221954,-0.033313941,0.045398911,0.001094401,-0.033727781,0.346108438,-0.016786323
nar,0.285406253,0.04922281,0.033798446,0.045152165,0.113856254,562,-0.077637122,0.002646436,-0.021821916,0.017397111,-0.08543719,0.597765363,0.019611484,0.084310064,-0.340218459,0.002826212,-0.262581338,-0.343044671,-0.342864895,0.033521641,0.134943156
nar,-0.196926174,0.008602081,-0.050643226,-0.01451523,-0.08740937,523,-0.006703025,-0.047441143,-0.011901455,0.005548893,0.120214907,0.828402367,-0.259380752,-0.016217576,-0.051034459,-0.012595954,-0.044331434,-0.038438505,-0.003593316,0.776685335,0.182901555
nar,0.111447252,0.116033357,0.14254011,0.127750875,0.124557888,651,0.047864246,-0.111741098,-0.027327205,-0.06299186,0.095066641,1.073619632,0.036783389,-0.124678981,-0.178724235,-0.032859521,-0.226588482,-0.145864715,-0.066983138,0.263553009,-3.037814135
nar,-0.064471988,0.044910044,-0.099931968,-0.017370184,-0.036152948,726.333333,-0.010458219,-0.012957745,-0.014373313,-0.006679875,0.080779163,0.905525845,-0.020433169,-0.136032834,-0.130790954,-0.012187256,-0.120332735,-0.118603698,-0.117833209,0.089590549,0.634152504
nar,0.34439848,-0.128777969,-0.104346982,-0.117632972,0.059963033,700,0.052328162,-0.011994159,-0.013449798,-0.00240821,-0.023385582,0.973856209,0.317624012,0.101353276,-0.150571443,0.022010856,-0.202899605,-0.172582298,-0.138577283,0.217169654,-0.03776213
nar,0.036870389,-0.00518785,0.007775186,0,0.015352558,658,0.006407938,-0.009633777,0.027838666,0.037230752,-0.194210421,0.711956522,0.044027988,-0.217354581,-0.701361317,0.028875008,-0.707769255,-0.730236324,-0.69172754,-0.132847477,-0.218810293
nar,-0.461809341,0.018945709,0.141117075,0.067446665,-0.108006806,503,0.336374742,-0.097652216,0.002277998,0.021057335,0.268478946,0.723958333,-0.21396952,-0.351289962,-0.390885403,-0.114086038,-0.727260145,-0.276799365,-0.293233187,0.324763159,0.456383769
nar,0.229080236,0.036980145,-0.161791526,-0.027442436,0.059478785,631,0.043556425,0.010891729,0.051687002,0.050097063,-0.175312985,0.63190184,-0.068443342,-0.043732979,-0.006375903,-0.010666851,-0.049932329,0.004290948,-0.017267633,0.24390864,-0.159134973
